,# codigo,descripcion,tipo_arbol,folder_id
141,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_010101_arbol,data20220825
142,# CEREALES PREPARADOS,,Profeco_010101_arbol,data20220825
143,0025,CHOCO KRISPIS,Profeco_010101_arbol,data20220825
144,0024,CORN FLAKES,Profeco_010101_arbol,data20220825
145,0026,ZUCARITAS,Profeco_010101_arbol,data20220825
146,# HUEVO,,Profeco_010101_arbol,data20220825
147,0165,HUEVO,Profeco_010101_arbol,data20220825
148,# PAN Y DERIVADOS DEL TRIGO,,Profeco_010101_arbol,data20220825
149,0207,BARRAS DE AVENA,Profeco_010101_arbol,data20220825
150,0208,BARRAS DE CEREAL,Profeco_010101_arbol,data20220825
151,0022,HARINA DE ARROZ,Profeco_010101_arbol,data20220825
152,0011,HARINA DE TRIGO,Profeco_010101_arbol,data20220825
153,0012,HARINA HOT CAKES,Profeco_010101_arbol,data20220825
154,0005,PAN BLANCO BOLILLO,Profeco_010101_arbol,data20220825
155,0006,PAN DE CAJA,Profeco_010101_arbol,data20220825
156,0201,PAN DULCE BISQUET,Profeco_010101_arbol,data20220825
157,0202,PAN DULCE CONCHA,Profeco_010101_arbol,data20220825
158,0203,PAN DULCE CUERNO,Profeco_010101_arbol,data20220825
159,0204,PAN DULCE DONA,Profeco_010101_arbol,data20220825
160,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_010101_arbol,data20220825
161,0004,TORTILLA DE HARINA DE TRIGO,Profeco_010101_arbol,data20220825
162,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_010101_arbol,data20220825
163,0001,HARINA DE MAIZ,Profeco_010101_arbol,data20220825
164,0002,TORTILLA DE MAIZ,Profeco_010101_arbol,data20220825
165,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_010101_arbol,data20220825
166,# LACTEOS,,Profeco_010101_arbol,data20220825
167,0145,CREMA,Profeco_010101_arbol,data20220825
168,0146,CREMA BATIDA,Profeco_010101_arbol,data20220825
169,0162,FORMULA LACTEA,Profeco_010101_arbol,data20220825
170,0143,LECHE CONDENSADA,Profeco_010101_arbol,data20220825
171,0141,LECHE EN POLVO,Profeco_010101_arbol,data20220825
172,0144,LECHE PASTEURIZADA,Profeco_010101_arbol,data20220825
173,0161,LECHE ULTRAPASTEURIZADA,Profeco_010101_arbol,data20220825
174,0164,PRODUCTO LACTEO,Profeco_010101_arbol,data20220825
175,0148,QUESO CHIHUAHUA,Profeco_010101_arbol,data20220825
176,0149,QUESO MANCHEGO,Profeco_010101_arbol,data20220825
177,0150,QUESO OAXACA,Profeco_010101_arbol,data20220825
178,0153,QUESO PANELA,Profeco_010101_arbol,data20220825
179,0160,YOGHURT,Profeco_010101_arbol,data20220825
180,# PRODUCTOS EN REFRIGERACION,,Profeco_010101_arbol,data20220825
181,0929,COMBINADO PRIMAVERA,Profeco_010101_arbol,data20220825
182,0928,FLORETES DE BROCOLI,Profeco_010101_arbol,data20220825
183,0919,GRANOS DE ELOTE,Profeco_010101_arbol,data20220825
184,0920,GUARNICION DE VERDURAS,Profeco_010101_arbol,data20220825
185,0050,HELADO,Profeco_010101_arbol,data20220825
186,0003,MAIZ POZOLERO,Profeco_010101_arbol,data20220825
187,0922,MEZCLA CALIFORNIA,Profeco_010101_arbol,data20220825
188,0923,MEZCLA CAMPESINA,Profeco_010101_arbol,data20220825
189,# SALCHICHONERIA,,Profeco_010101_arbol,data20220825
190,0082,CHORIZO,Profeco_010101_arbol,data20220825
191,0080,JAMON,Profeco_010101_arbol,data20220825
192,0086,LONGANIZA,Profeco_010101_arbol,data20220825
193,0084,MORTADELA,Profeco_010101_arbol,data20220825
194,0087,PASTEL PIMIENTO,Profeco_010101_arbol,data20220825
195,0085,QUESO DE PUERCO,Profeco_010101_arbol,data20220825
196,0083,SALCHICHA,Profeco_010101_arbol,data20220825
197,0081,TOCINO AHUMADO,Profeco_010101_arbol,data20220825
198,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220825
199,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220825
200,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_010101_arbol,data20220825
201,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_010101_arbol,data20220825
202,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_010101_arbol,data20220825
203,9007,CANELA,Profeco_010101_arbol,data20220825
204,0900,CHILE SECO,Profeco_010101_arbol,data20220825
205,0999,VAINILLA,Profeco_010101_arbol,data20220825
206,# SEMILLAS Y LEGUMINOSAS,,Profeco_010101_arbol,data20220825
207,0020,ARROZ,Profeco_010101_arbol,data20220825
208,0901,FRIJOL,Profeco_010101_arbol,data20220825
209,0902,GARBANZA,Profeco_010101_arbol,data20220825
210,0904,LENTEJA,Profeco_010101_arbol,data20220825
211,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220825
212,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220825
213,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220825
214,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_010101_arbol,data20220825
215,2767,CEPILLO DENTAL,Profeco_010101_arbol,data20220825
216,2750,CREMA DENTAL,Profeco_010101_arbol,data20220825
217,2751,CREMA LIQUIDA,Profeco_010101_arbol,data20220825
218,2752,CREMA SOLIDA,Profeco_010101_arbol,data20220825
219,2753,DESODORANTE,Profeco_010101_arbol,data20220825
220,2774,ESPUMA DE AFEITAR,Profeco_010101_arbol,data20220825
221,2754,JABON DE TOCADOR,Profeco_010101_arbol,data20220825
222,2766,PANTIPROTECTOR,Profeco_010101_arbol,data20220825
223,2801,PAÑALES DESECHABLES,Profeco_010101_arbol,data20220825
224,2800,PAPEL HIGIENICO,Profeco_010101_arbol,data20220825
225,2756,RASTRILLOS DESECHABLES,Profeco_010101_arbol,data20220825
226,2757,REPUESTOS DE NAVAJAS,Profeco_010101_arbol,data20220825
227,2771,ROPA INTERIOR DESECHABLE,Profeco_010101_arbol,data20220825
228,2758,SHAMPOO,Profeco_010101_arbol,data20220825
229,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_010101_arbol,data20220825
230,2765,TALCO,Profeco_010101_arbol,data20220825
231,2807,TAMPONES,Profeco_010101_arbol,data20220825
232,2759,TINTE PARA EL CABELLO,Profeco_010101_arbol,data20220825
233,2803,TOALLA FEMENINA,Profeco_010101_arbol,data20220825
234,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_010101_arbol,data20220825
235,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220825
236,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220825
237,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220825
238,1100,BLANQUEADOR,Profeco_010101_arbol,data20220825
239,1101,DETERGENTE P/ROPA,Profeco_010101_arbol,data20220825
240,1102,DETERGENTE P/TRASTES,Profeco_010101_arbol,data20220825
241,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_010101_arbol,data20220825
242,1109,FIBRA,Profeco_010101_arbol,data20220825
243,1104,INSECTICIDA AEROSOL,Profeco_010101_arbol,data20220825
244,1103,JABON LIMPIADOR,Profeco_010101_arbol,data20220825
245,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_010101_arbol,data20220825
246,1071,PILAS ELECTRICAS,Profeco_010101_arbol,data20220825
247,1106,SUAVIZANTE P/ROPA,Profeco_010101_arbol,data20220825
248,2805,TOALLA DE PAPEL,Profeco_010101_arbol,data20220825
249,1111,TOALLITAS DESINFECTANTES,Profeco_010101_arbol,data20220825
250,# ARTICULOS ESCOLARES,,Profeco_010101_arbol,data20220825
251,# ACCESORIOS ESCOLARES,,Profeco_010101_arbol,data20220825
252,# CINTA ADHESIVA,,Profeco_010101_arbol,data20220825
253,3054,CINTA ADHESIVA,Profeco_010101_arbol,data20220825
254,# COMPAS,,Profeco_010101_arbol,data20220825
255,3056,COMPAS,Profeco_010101_arbol,data20220825
256,# DESENGRAPADORA,,Profeco_010101_arbol,data20220825
257,3079,DESENGRAPADORA,Profeco_010101_arbol,data20220825
258,# GRAPAS,,Profeco_010101_arbol,data20220825
259,3080,GRAPAS,Profeco_010101_arbol,data20220825
260,# JUEGO DE GEOMETRIA,,Profeco_010101_arbol,data20220825
261,3065,JUEGO DE GEOMETRIA,Profeco_010101_arbol,data20220825
262,# LAPIZ ADHESIVO,,Profeco_010101_arbol,data20220825
263,3067,LAPIZ ADHESIVO,Profeco_010101_arbol,data20220825
264,# PEGAMENTO,,Profeco_010101_arbol,data20220825
265,3069,PEGAMENTO,Profeco_010101_arbol,data20220825
266,# PLASTILINA,,Profeco_010101_arbol,data20220825
267,3070,PLASTILINA,Profeco_010101_arbol,data20220825
268,# REGLAS,,Profeco_010101_arbol,data20220825
269,3075,REGLAS,Profeco_010101_arbol,data20220825
270,# TIJERAS,,Profeco_010101_arbol,data20220825
271,3077,TIJERAS,Profeco_010101_arbol,data20220825
272,# ARTICULOS DE ESCRITURA,,Profeco_010101_arbol,data20220825
273,# BICOLOR,,Profeco_010101_arbol,data20220825
274,3050,BICOLOR,Profeco_010101_arbol,data20220825
275,# BOLIGRAFO,,Profeco_010101_arbol,data20220825
276,3083,BOLIGRAFO COLORES VARIOS,Profeco_010101_arbol,data20220825
277,3052,BOLIGRAFO TINTA NEGRA,Profeco_010101_arbol,data20220825
278,# COLORES DE MADERA,,Profeco_010101_arbol,data20220825
279,3055,COLORES DE MADERA,Profeco_010101_arbol,data20220825
280,# CRAYONES,,Profeco_010101_arbol,data20220825
281,3057,CRAYONES,Profeco_010101_arbol,data20220825
282,# GOMA BORRADOR,,Profeco_010101_arbol,data20220825
283,3063,GOMA BORRADOR,Profeco_010101_arbol,data20220825
284,# LAPIZ,,Profeco_010101_arbol,data20220825
285,3066,LAPIZ,Profeco_010101_arbol,data20220825
286,# MARCADORES,,Profeco_010101_arbol,data20220825
287,3068,MARCADORES,Profeco_010101_arbol,data20220825
288,# PLUMONES,,Profeco_010101_arbol,data20220825
289,3073,PLUMONES,Profeco_010101_arbol,data20220825
290,# PORTAMINAS,,Profeco_010101_arbol,data20220825
291,3074,PORTAMINAS,Profeco_010101_arbol,data20220825
292,# SACAPUNTAS,,Profeco_010101_arbol,data20220825
293,3076,SACAPUNTAS,Profeco_010101_arbol,data20220825
294,# ARTICULOS DE PAPEL,,Profeco_010101_arbol,data20220825
295,# BLOCK,,Profeco_010101_arbol,data20220825
296,3051,BLOCK,Profeco_010101_arbol,data20220825
297,# CUADERNO FORMA COLLEGE,,Profeco_010101_arbol,data20220825
298,3078,CUADERNO FORMA COLLEGE,Profeco_010101_arbol,data20220825
299,# CUADERNO FORMA FRANCESA,,Profeco_010101_arbol,data20220825
300,3058,CUADERNO FORMA FRANCESA,Profeco_010101_arbol,data20220825
301,# CUADERNO FORMA ITALIANA,,Profeco_010101_arbol,data20220825
302,3059,CUADERNO FORMA ITALIANA,Profeco_010101_arbol,data20220825
303,# CUADERNO PROFESIONAL,,Profeco_010101_arbol,data20220825
304,3060,CUADERNO PROFESIONAL,Profeco_010101_arbol,data20220825
305,# FOLDERS,,Profeco_010101_arbol,data20220825
306,3062,FOLDERS,Profeco_010101_arbol,data20220825
307,# HOJAS DE PAPEL,,Profeco_010101_arbol,data20220825
308,3064,HOJAS DE PAPEL,Profeco_010101_arbol,data20220825
309,# PLIEGOS DE PAPEL,,Profeco_010101_arbol,data20220825
310,3071,PLIEGOS DE PAPEL,Profeco_010101_arbol,data20220825
311,# LIBROS,,Profeco_010101_arbol,data20220825
312,# DICCIONARIO,,Profeco_010101_arbol,data20220825
313,3061,DICCIONARIO,Profeco_010101_arbol,data20220825
314,# UNIFORMES,,Profeco_010101_arbol,data20220825
315,# CAMISA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220825
316,3150,CAMISA ESCUELA OFICIAL,Profeco_010101_arbol,data20220825
317,# FALDA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220825
318,3157,FALDA ESCUELA OFICIAL,Profeco_010101_arbol,data20220825
319,# PANTALON ESCUELA OFICIAL,,Profeco_010101_arbol,data20220825
320,3152,PANTALON ESCUELA OFICIAL,Profeco_010101_arbol,data20220825
321,# PLAYERA BLANCA,,Profeco_010101_arbol,data20220825
322,3158,PLAYERA BLANCA,Profeco_010101_arbol,data20220825
323,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,Profeco_010101_arbol,data20220825
324,# ELECTRONICA,,Profeco_010101_arbol,data20220825
325,# AUDIO Y EQUIPOS DE SONIDO,,Profeco_010101_arbol,data20220825
326,1064,BARRA DE SONIDO,Profeco_010101_arbol,data20220825
327,1050,COMPONENTES DE AUDIO,Profeco_010101_arbol,data20220825
328,# CAMARAS,,Profeco_010101_arbol,data20220825
329,1061,CAMARAS DIGITALES,Profeco_010101_arbol,data20220825
330,# TV Y VIDEO,,Profeco_010101_arbol,data20220825
331,5003,CONSOLAS DE VIDEOJUEGOS,Profeco_010101_arbol,data20220825
332,1056,DVD / BLU RAY,Profeco_010101_arbol,data20220825
333,1063,PANTALLAS,Profeco_010101_arbol,data20220825
334,1065,REPRODUCTORES STREAMING,Profeco_010101_arbol,data20220825
335,# HOGAR Y LINEA BLANCA,,Profeco_010101_arbol,data20220825
336,# COCINA,,Profeco_010101_arbol,data20220825
337,1080,OLLA DE PRESION EXPRESS,Profeco_010101_arbol,data20220825
338,# ELECTRODOMESTICOS,,Profeco_010101_arbol,data20220825
339,1021,BATIDORAS,Profeco_010101_arbol,data20220825
340,1033,CAFETERAS,Profeco_010101_arbol,data20220825
341,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,Profeco_010101_arbol,data20220825
342,1025,HORNO DE MICROONDAS,Profeco_010101_arbol,data20220825
343,1024,HORNO ELECTRICO,Profeco_010101_arbol,data20220825
344,1027,LICUADORAS,Profeco_010101_arbol,data20220825
345,1028,PLANCHAS,Profeco_010101_arbol,data20220825
346,1031,SANDWICHERAS,Profeco_010101_arbol,data20220825
347,1032,TOSTADORES DE PAN,Profeco_010101_arbol,data20220825
348,# LINEA BLANCA,,Profeco_010101_arbol,data20220825
349,1020,ESTUFAS,Profeco_010101_arbol,data20220825
350,1026,LAVADORAS,Profeco_010101_arbol,data20220825
351,1029,REFRIGERADORES,Profeco_010101_arbol,data20220825
352,1034,SECADORAS,Profeco_010101_arbol,data20220825
353,# VENTILACION,,Profeco_010101_arbol,data20220825
354,1055,VENTILADORES,Profeco_010101_arbol,data20220825
355,# MEDICINAS,,Profeco_010101_arbol,data20220825
356,# MEDICINAS,,Profeco_010101_arbol,data20220825
357,# ESPECIALES,,Profeco_010101_arbol,data20220825
358,1794,AGUA OXIGENADA,Profeco_010101_arbol,data20220825
359,1447,ALCOHOL,Profeco_010101_arbol,data20220825
360,1795,ALGODÓN,Profeco_010101_arbol,data20220825
361,1792,COFIA,Profeco_010101_arbol,data20220825
362,2762,CUBRE BOCA,Profeco_010101_arbol,data20220825
363,1797,GASA,Profeco_010101_arbol,data20220825
364,1791,GUANTES DE LÁTEX,Profeco_010101_arbol,data20220825
365,1112,MICROBICIDA,Profeco_010101_arbol,data20220825
366,1793,NEBULIZADOR,Profeco_010101_arbol,data20220825
367,1790,TERMÓMETRO,Profeco_010101_arbol,data20220825
368,1798,VENDA ELÁSTICA,Profeco_010101_arbol,data20220825
369,1787,VENDITAS ADHESIVAS,Profeco_010101_arbol,data20220825
370,# MEDICINAS,,Profeco_010101_arbol,data20220825
371,1449,A.S.COR,Profeco_010101_arbol,data20220825
372,1634,ACIDO FOLICO,Profeco_010101_arbol,data20220825
373,1450,ACLIMAFEL,Profeco_010101_arbol,data20220825
374,1452,ADALAT OROS,Profeco_010101_arbol,data20220825
375,1600,ADEROGYL 15,Profeco_010101_arbol,data20220825
376,1453,AFUMIX,Profeco_010101_arbol,data20220825
377,1348,AFUNGIL,Profeco_010101_arbol,data20220825
378,1789,AGRIFEN,Profeco_010101_arbol,data20220825
379,1454,ALEVIAN DUO,Profeco_010101_arbol,data20220825
380,1123,ALKA-SELTZER,Profeco_010101_arbol,data20220825
381,1637,ALOPURINOL,Profeco_010101_arbol,data20220825
382,2306,ALTRULINE,Profeco_010101_arbol,data20220825
383,1638,AMANTADINA CLORFENAMINA PARACETAMOL,Profeco_010101_arbol,data20220825
384,1640,AMIKACINA,Profeco_010101_arbol,data20220825
385,1641,AMLODIPINO,Profeco_010101_arbol,data20220825
386,1359,AMOXICILINA,Profeco_010101_arbol,data20220825
387,1642,"AMOXICILINA, ACIDO CLAVULANICO",Profeco_010101_arbol,data20220825
388,1457,AMOXICLAV. BID,Profeco_010101_arbol,data20220825
389,1360,AMPICILINA,Profeco_010101_arbol,data20220825
390,1458,ANGELIQ A,Profeco_010101_arbol,data20220825
391,1203,ANTIFLU-DES,Profeco_010101_arbol,data20220825
392,1459,ANTIFLU-DES JR.,Profeco_010101_arbol,data20220825
393,1461,ARCOXIA,Profeco_010101_arbol,data20220825
394,1124,ARTRIDOL,Profeco_010101_arbol,data20220825
395,1125,ASPIRINA,Profeco_010101_arbol,data20220825
396,1394,ATACAND PLUS,Profeco_010101_arbol,data20220825
397,2301,ATIVAN,Profeco_010101_arbol,data20220825
398,1463,AUGMENTIN 12 H.,Profeco_010101_arbol,data20220825
399,1464,AVAMYS 2A,Profeco_010101_arbol,data20220825
400,1368,AVELOX 7D,Profeco_010101_arbol,data20220825
401,1643,AZITROMICINA,Profeco_010101_arbol,data20220825
402,1165,BACTRIM F,Profeco_010101_arbol,data20220825
403,1466,BEDOYECTA,Profeco_010101_arbol,data20220825
404,1167,BEDOYECTA-TRI,Profeco_010101_arbol,data20220825
405,1644,BENCILPENICILINA PROCAINICA,Profeco_010101_arbol,data20220825
406,1645,BETAMETASONA/ CLOTRIMAZOL/ GENTAMICINA,Profeco_010101_arbol,data20220825
407,1469,BREDELIN,Profeco_010101_arbol,data20220825
408,1647,BROMURO DE PINAVERIO,Profeco_010101_arbol,data20220825
409,1169,BUSCAPINA COMPOSITUM,Profeco_010101_arbol,data20220825
410,1648,BUTILHIOSCINA,Profeco_010101_arbol,data20220825
411,1649,BUTILHIOSCINA/ METAMIZOL SODICO,Profeco_010101_arbol,data20220825
412,1470,CAFIASPIRINA,Profeco_010101_arbol,data20220825
413,1951,CANESTEN V,Profeco_010101_arbol,data20220825
414,1383,CEFALEXINA,Profeco_010101_arbol,data20220825
