,# codigo,descripcion,tipo_arbol,folder_id
53,1001,CERVEZA,Profeco_010101_arbol,data20220615
54,1004,RON,Profeco_010101_arbol,data20220615
55,1005,TEQUILA,Profeco_010101_arbol,data20220615
56,# BEBIDAS NO ALCOHOLICAS,,Profeco_010101_arbol,data20220615
57,0964,AGUA CON GAS,Profeco_010101_arbol,data20220615
58,0965,AGUA SIN GAS,Profeco_010101_arbol,data20220615
59,0968,BEBIDAS HIDRATANTES,Profeco_010101_arbol,data20220615
60,0967,JUGO DE FRUTA,Profeco_010101_arbol,data20220615
61,0966,REFRESCO,Profeco_010101_arbol,data20220615
62,"# CARNE, POLLO Y PESCADO",,Profeco_010101_arbol,data20220615
63,# CARNE DE CERDO,,Profeco_010101_arbol,data20220615
64,0044,CABEZA DE CERDO,Profeco_010101_arbol,data20220615
65,0049,CARNE MOLIDA DE CERDO,Profeco_010101_arbol,data20220615
66,0041,CHULETA DE CERDO,Profeco_010101_arbol,data20220615
67,0045,ESPINAZO DE CERDO,Profeco_010101_arbol,data20220615
68,0043,LOMO DE CERDO,Profeco_010101_arbol,data20220615
69,0046,MANITAS DE CERDO,Profeco_010101_arbol,data20220615
70,0042,MILANESA DE CERDO,Profeco_010101_arbol,data20220615
71,0047,PIERNA DE CERDO ENTERA/PERNIL,Profeco_010101_arbol,data20220615
72,# CARNE DE POLLO Y PAVO,,Profeco_010101_arbol,data20220615
73,0032,PECHUGA DE POLLO,Profeco_010101_arbol,data20220615
74,0033,PIERNA DE POLLO,Profeco_010101_arbol,data20220615
75,0031,POLLO ENTERO,Profeco_010101_arbol,data20220615
76,# CARNE DE RES,,Profeco_010101_arbol,data20220615
77,0069,BISTEC DE DIEZMILLO DE RES,Profeco_010101_arbol,data20220615
78,0071,BISTEC DE RES. CORTE DELGADO,Profeco_010101_arbol,data20220615
79,0070,BISTEC DEL 0,Profeco_010101_arbol,data20220615
80,0072,BISTEC RANCHERO,Profeco_010101_arbol,data20220615
81,0059,CARNE MOLIDA DE RES,Profeco_010101_arbol,data20220615
82,0052,CARNE PARA ASAR DE RES,Profeco_010101_arbol,data20220615
83,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_010101_arbol,data20220615
84,0060,FALDA DE RES,Profeco_010101_arbol,data20220615
85,0053,FILETE DE RES,Profeco_010101_arbol,data20220615
86,0064,HIGADO DE RES,Profeco_010101_arbol,data20220615
87,0077,MILANESA DE RES,Profeco_010101_arbol,data20220615
88,0066,PANZA O MENUDO DE RES,Profeco_010101_arbol,data20220615
89,0063,RETAZO C/HUESO DE RES,Profeco_010101_arbol,data20220615
90,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220615
91,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220615
92,0850,ACELGA,Profeco_010101_arbol,data20220615
93,0800,AGUACATE,Profeco_010101_arbol,data20220615
94,0851,AJO,Profeco_010101_arbol,data20220615
95,0853,APIO,Profeco_010101_arbol,data20220615
96,0854,BETABEL,Profeco_010101_arbol,data20220615
97,0855,BROCOLI,Profeco_010101_arbol,data20220615
98,0856,CALABAZA,Profeco_010101_arbol,data20220615
99,0857,CEBOLLA,Profeco_010101_arbol,data20220615
100,0858,CHAYOTE,Profeco_010101_arbol,data20220615
101,0859,CHICHAROS,Profeco_010101_arbol,data20220615
102,0860,CHILE FRESCO,Profeco_010101_arbol,data20220615
103,0868,CILANTRO,Profeco_010101_arbol,data20220615
104,0802,CIRUELA,Profeco_010101_arbol,data20220615
105,0861,COL,Profeco_010101_arbol,data20220615
106,0862,COLIFLOR,Profeco_010101_arbol,data20220615
107,0824,DURAZNO,Profeco_010101_arbol,data20220615
108,0863,EJOTE,Profeco_010101_arbol,data20220615
109,0864,ELOTE,Profeco_010101_arbol,data20220615
110,0866,ESPINACAS,Profeco_010101_arbol,data20220615
111,0803,FRESA,Profeco_010101_arbol,data20220615
112,0825,GUANABANA,Profeco_010101_arbol,data20220615
113,0804,GUAYABA,Profeco_010101_arbol,data20220615
114,0867,HONGOS CHAMPIÑONES,Profeco_010101_arbol,data20220615
115,9015,JAMAICA,Profeco_010101_arbol,data20220615
116,9017,JICAMA,Profeco_010101_arbol,data20220615
117,0869,JITOMATE,Profeco_010101_arbol,data20220615
118,0826,KIWI,Profeco_010101_arbol,data20220615
119,0870,LECHUGA,Profeco_010101_arbol,data20220615
120,9018,LIMA,Profeco_010101_arbol,data20220615
121,0806,LIMON,Profeco_010101_arbol,data20220615
122,0807,MAMEY,Profeco_010101_arbol,data20220615
123,0808,MANDARINA,Profeco_010101_arbol,data20220615
124,0809,MANGO,Profeco_010101_arbol,data20220615
125,0810,MANZANA,Profeco_010101_arbol,data20220615
126,0811,MELON,Profeco_010101_arbol,data20220615
127,0812,NARANJA,Profeco_010101_arbol,data20220615
128,0871,NOPAL,Profeco_010101_arbol,data20220615
129,0872,PAPA,Profeco_010101_arbol,data20220615
130,0813,PAPAYA,Profeco_010101_arbol,data20220615
131,0873,PEPINO,Profeco_010101_arbol,data20220615
132,0814,PERA,Profeco_010101_arbol,data20220615
133,0827,PERON,Profeco_010101_arbol,data20220615
134,0874,PIMIENTO,Profeco_010101_arbol,data20220615
135,0816,PLATANO,Profeco_010101_arbol,data20220615
136,0875,RABANO,Profeco_010101_arbol,data20220615
137,0817,SANDIA,Profeco_010101_arbol,data20220615
138,9028,TAMARINDO,Profeco_010101_arbol,data20220615
139,0877,TOMATE,Profeco_010101_arbol,data20220615
140,0820,TORONJA,Profeco_010101_arbol,data20220615
141,0821,TUNA,Profeco_010101_arbol,data20220615
142,0822,UVA,Profeco_010101_arbol,data20220615
143,0879,ZANAHORIA,Profeco_010101_arbol,data20220615
144,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_010101_arbol,data20220615
145,# CEREALES PREPARADOS,,Profeco_010101_arbol,data20220615
146,0025,CHOCO KRISPIS,Profeco_010101_arbol,data20220615
147,0024,CORN FLAKES,Profeco_010101_arbol,data20220615
148,0026,ZUCARITAS,Profeco_010101_arbol,data20220615
149,# HUEVO,,Profeco_010101_arbol,data20220615
150,0165,HUEVO,Profeco_010101_arbol,data20220615
151,# PAN Y DERIVADOS DEL TRIGO,,Profeco_010101_arbol,data20220615
152,0207,BARRAS DE AVENA,Profeco_010101_arbol,data20220615
153,0208,BARRAS DE CEREAL,Profeco_010101_arbol,data20220615
154,0022,HARINA DE ARROZ,Profeco_010101_arbol,data20220615
155,0011,HARINA DE TRIGO,Profeco_010101_arbol,data20220615
156,0012,HARINA HOT CAKES,Profeco_010101_arbol,data20220615
157,0005,PAN BLANCO BOLILLO,Profeco_010101_arbol,data20220615
158,0006,PAN DE CAJA,Profeco_010101_arbol,data20220615
159,0201,PAN DULCE BISQUET,Profeco_010101_arbol,data20220615
160,0202,PAN DULCE CONCHA,Profeco_010101_arbol,data20220615
161,0203,PAN DULCE CUERNO,Profeco_010101_arbol,data20220615
162,0204,PAN DULCE DONA,Profeco_010101_arbol,data20220615
163,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_010101_arbol,data20220615
164,0004,TORTILLA DE HARINA DE TRIGO,Profeco_010101_arbol,data20220615
165,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_010101_arbol,data20220615
166,0001,HARINA DE MAIZ,Profeco_010101_arbol,data20220615
167,0002,TORTILLA DE MAIZ,Profeco_010101_arbol,data20220615
168,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_010101_arbol,data20220615
169,# LACTEOS,,Profeco_010101_arbol,data20220615
170,0145,CREMA,Profeco_010101_arbol,data20220615
171,0146,CREMA BATIDA,Profeco_010101_arbol,data20220615
172,0162,FORMULA LACTEA,Profeco_010101_arbol,data20220615
173,0143,LECHE CONDENSADA,Profeco_010101_arbol,data20220615
174,0141,LECHE EN POLVO,Profeco_010101_arbol,data20220615
175,0161,LECHE ULTRAPASTEURIZADA,Profeco_010101_arbol,data20220615
176,0164,PRODUCTO LACTEO,Profeco_010101_arbol,data20220615
177,0148,QUESO CHIHUAHUA,Profeco_010101_arbol,data20220615
178,0154,QUESO COTIJA,Profeco_010101_arbol,data20220615
179,0149,QUESO MANCHEGO,Profeco_010101_arbol,data20220615
180,0150,QUESO OAXACA,Profeco_010101_arbol,data20220615
181,0153,QUESO PANELA,Profeco_010101_arbol,data20220615
182,0160,YOGHURT,Profeco_010101_arbol,data20220615
183,# PRODUCTOS EN REFRIGERACION,,Profeco_010101_arbol,data20220615
184,0929,COMBINADO PRIMAVERA,Profeco_010101_arbol,data20220615
185,0928,FLORETES DE BROCOLI,Profeco_010101_arbol,data20220615
186,0919,GRANOS DE ELOTE,Profeco_010101_arbol,data20220615
187,0920,GUARNICION DE VERDURAS,Profeco_010101_arbol,data20220615
188,0050,HELADO,Profeco_010101_arbol,data20220615
189,0003,MAIZ POZOLERO,Profeco_010101_arbol,data20220615
190,0922,MEZCLA CALIFORNIA,Profeco_010101_arbol,data20220615
191,0923,MEZCLA CAMPESINA,Profeco_010101_arbol,data20220615
192,# SALCHICHONERIA,,Profeco_010101_arbol,data20220615
193,0082,CHORIZO,Profeco_010101_arbol,data20220615
194,0080,JAMON,Profeco_010101_arbol,data20220615
195,0086,LONGANIZA,Profeco_010101_arbol,data20220615
196,0084,MORTADELA,Profeco_010101_arbol,data20220615
197,0087,PASTEL PIMIENTO,Profeco_010101_arbol,data20220615
198,0085,QUESO DE PUERCO,Profeco_010101_arbol,data20220615
199,0083,SALCHICHA,Profeco_010101_arbol,data20220615
200,0081,TOCINO AHUMADO,Profeco_010101_arbol,data20220615
201,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220615
202,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220615
203,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_010101_arbol,data20220615
204,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_010101_arbol,data20220615
205,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_010101_arbol,data20220615
206,9007,CANELA,Profeco_010101_arbol,data20220615
207,0900,CHILE SECO,Profeco_010101_arbol,data20220615
208,0999,VAINILLA,Profeco_010101_arbol,data20220615
209,# SEMILLAS Y LEGUMINOSAS,,Profeco_010101_arbol,data20220615
210,0020,ARROZ,Profeco_010101_arbol,data20220615
211,0901,FRIJOL,Profeco_010101_arbol,data20220615
212,0902,GARBANZA,Profeco_010101_arbol,data20220615
213,0903,HABA,Profeco_010101_arbol,data20220615
214,0904,LENTEJA,Profeco_010101_arbol,data20220615
215,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220615
216,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220615
217,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220615
218,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_010101_arbol,data20220615
219,2767,CEPILLO DENTAL,Profeco_010101_arbol,data20220615
220,2750,CREMA DENTAL,Profeco_010101_arbol,data20220615
221,2751,CREMA LIQUIDA,Profeco_010101_arbol,data20220615
222,2752,CREMA SOLIDA,Profeco_010101_arbol,data20220615
223,2753,DESODORANTE,Profeco_010101_arbol,data20220615
224,2774,ESPUMA DE AFEITAR,Profeco_010101_arbol,data20220615
225,2754,JABON DE TOCADOR,Profeco_010101_arbol,data20220615
226,2766,PANTIPROTECTOR,Profeco_010101_arbol,data20220615
227,2801,PAÑALES DESECHABLES,Profeco_010101_arbol,data20220615
228,2800,PAPEL HIGIENICO,Profeco_010101_arbol,data20220615
229,2756,RASTRILLOS DESECHABLES,Profeco_010101_arbol,data20220615
230,2757,REPUESTOS DE NAVAJAS,Profeco_010101_arbol,data20220615
231,2771,ROPA INTERIOR DESECHABLE,Profeco_010101_arbol,data20220615
232,2758,SHAMPOO,Profeco_010101_arbol,data20220615
233,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_010101_arbol,data20220615
234,2765,TALCO,Profeco_010101_arbol,data20220615
235,2807,TAMPONES,Profeco_010101_arbol,data20220615
236,2759,TINTE PARA EL CABELLO,Profeco_010101_arbol,data20220615
237,2803,TOALLA FEMENINA,Profeco_010101_arbol,data20220615
238,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_010101_arbol,data20220615
239,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220615
240,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220615
241,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220615
242,1100,BLANQUEADOR,Profeco_010101_arbol,data20220615
243,1101,DETERGENTE P/ROPA,Profeco_010101_arbol,data20220615
244,1102,DETERGENTE P/TRASTES,Profeco_010101_arbol,data20220615
245,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_010101_arbol,data20220615
246,1109,FIBRA,Profeco_010101_arbol,data20220615
247,1104,INSECTICIDA AEROSOL,Profeco_010101_arbol,data20220615
248,1103,JABON LIMPIADOR,Profeco_010101_arbol,data20220615
249,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_010101_arbol,data20220615
250,1071,PILAS ELECTRICAS,Profeco_010101_arbol,data20220615
251,1106,SUAVIZANTE P/ROPA,Profeco_010101_arbol,data20220615
252,2805,TOALLA DE PAPEL,Profeco_010101_arbol,data20220615
253,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,Profeco_010101_arbol,data20220615
254,# ELECTRONICA,,Profeco_010101_arbol,data20220615
255,# AUDIO Y EQUIPOS DE SONIDO,,Profeco_010101_arbol,data20220615
256,1064,BARRA DE SONIDO,Profeco_010101_arbol,data20220615
257,1050,COMPONENTES DE AUDIO,Profeco_010101_arbol,data20220615
258,1052,RADIOGRABADORAS,Profeco_010101_arbol,data20220615
259,# CAMARAS,,Profeco_010101_arbol,data20220615
260,1061,CAMARAS DIGITALES,Profeco_010101_arbol,data20220615
261,# TV Y VIDEO,,Profeco_010101_arbol,data20220615
262,5003,CONSOLAS DE VIDEOJUEGOS,Profeco_010101_arbol,data20220615
263,1056,DVD / BLU RAY,Profeco_010101_arbol,data20220615
264,1063,PANTALLAS,Profeco_010101_arbol,data20220615
265,# HOGAR Y LINEA BLANCA,,Profeco_010101_arbol,data20220615
266,# COCINA,,Profeco_010101_arbol,data20220615
267,1080,OLLA DE PRESION EXPRESS,Profeco_010101_arbol,data20220615
268,# ELECTRODOMESTICOS,,Profeco_010101_arbol,data20220615
269,1021,BATIDORAS,Profeco_010101_arbol,data20220615
270,1033,CAFETERAS,Profeco_010101_arbol,data20220615
271,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,Profeco_010101_arbol,data20220615
272,1025,HORNO DE MICROONDAS,Profeco_010101_arbol,data20220615
273,1024,HORNO ELECTRICO,Profeco_010101_arbol,data20220615
274,1027,LICUADORAS,Profeco_010101_arbol,data20220615
275,1028,PLANCHAS,Profeco_010101_arbol,data20220615
276,1031,SANDWICHERAS,Profeco_010101_arbol,data20220615
277,# LINEA BLANCA,,Profeco_010101_arbol,data20220615
278,1020,ESTUFAS,Profeco_010101_arbol,data20220615
279,1026,LAVADORAS,Profeco_010101_arbol,data20220615
280,1029,REFRIGERADORES,Profeco_010101_arbol,data20220615
281,1034,SECADORAS,Profeco_010101_arbol,data20220615
282,# MEDICINAS,,Profeco_010101_arbol,data20220615
283,# MEDICINAS,,Profeco_010101_arbol,data20220615
284,# ESPECIALES,,Profeco_010101_arbol,data20220615
285,1794,AGUA OXIGENADA,Profeco_010101_arbol,data20220615
286,1447,ALCOHOL,Profeco_010101_arbol,data20220615
287,1795,ALGODÓN,Profeco_010101_arbol,data20220615
288,1792,COFIA,Profeco_010101_arbol,data20220615
289,2762,CUBRE BOCA,Profeco_010101_arbol,data20220615
290,1797,GASA,Profeco_010101_arbol,data20220615
291,1791,GUANTES DE LÁTEX,Profeco_010101_arbol,data20220615
292,1112,MICROBICIDA,Profeco_010101_arbol,data20220615
293,1793,NEBULIZADOR,Profeco_010101_arbol,data20220615
294,1790,TERMÓMETRO,Profeco_010101_arbol,data20220615
295,1798,VENDA ELÁSTICA,Profeco_010101_arbol,data20220615
296,1787,VENDITAS ADHESIVAS,Profeco_010101_arbol,data20220615
297,# MEDICINAS,,Profeco_010101_arbol,data20220615
298,1449,A.S.COR,Profeco_010101_arbol,data20220615
299,1634,ACIDO FOLICO,Profeco_010101_arbol,data20220615
300,1450,ACLIMAFEL,Profeco_010101_arbol,data20220615
301,1452,ADALAT OROS,Profeco_010101_arbol,data20220615
302,1600,ADEROGYL 15,Profeco_010101_arbol,data20220615
303,1453,AFUMIX,Profeco_010101_arbol,data20220615
304,1348,AFUNGIL,Profeco_010101_arbol,data20220615
305,1789,AGRIFEN,Profeco_010101_arbol,data20220615
306,1454,ALEVIAN DUO,Profeco_010101_arbol,data20220615
307,1123,ALKA-SELTZER,Profeco_010101_arbol,data20220615
308,1637,ALOPURINOL,Profeco_010101_arbol,data20220615
309,2306,ALTRULINE,Profeco_010101_arbol,data20220615
310,1638,AMANTADINA CLORFENAMINA PARACETAMOL,Profeco_010101_arbol,data20220615
311,1640,AMIKACINA,Profeco_010101_arbol,data20220615
312,1641,AMLODIPINO,Profeco_010101_arbol,data20220615
313,1359,AMOXICILINA,Profeco_010101_arbol,data20220615
314,1642,"AMOXICILINA, ACIDO CLAVULANICO",Profeco_010101_arbol,data20220615
315,1457,AMOXICLAV. BID,Profeco_010101_arbol,data20220615
316,1360,AMPICILINA,Profeco_010101_arbol,data20220615
317,1458,ANGELIQ A,Profeco_010101_arbol,data20220615
318,1203,ANTIFLU-DES,Profeco_010101_arbol,data20220615
319,1459,ANTIFLU-DES JR.,Profeco_010101_arbol,data20220615
320,1461,ARCOXIA,Profeco_010101_arbol,data20220615
321,1124,ARTRIDOL,Profeco_010101_arbol,data20220615
322,1125,ASPIRINA,Profeco_010101_arbol,data20220615
323,1394,ATACAND PLUS,Profeco_010101_arbol,data20220615
324,2301,ATIVAN,Profeco_010101_arbol,data20220615
325,1463,AUGMENTIN 12 H.,Profeco_010101_arbol,data20220615
326,1464,AVAMYS 2A,Profeco_010101_arbol,data20220615
327,1368,AVELOX 7D,Profeco_010101_arbol,data20220615
328,1643,AZITROMICINA,Profeco_010101_arbol,data20220615
329,1165,BACTRIM F,Profeco_010101_arbol,data20220615
330,1466,BEDOYECTA,Profeco_010101_arbol,data20220615
331,1167,BEDOYECTA-TRI,Profeco_010101_arbol,data20220615
332,1644,BENCILPENICILINA PROCAINICA,Profeco_010101_arbol,data20220615
333,1645,BETAMETASONA/ CLOTRIMAZOL/ GENTAMICINA,Profeco_010101_arbol,data20220615
334,1469,BREDELIN,Profeco_010101_arbol,data20220615
335,1647,BROMURO DE PINAVERIO,Profeco_010101_arbol,data20220615
336,1169,BUSCAPINA COMPOSITUM,Profeco_010101_arbol,data20220615
337,1648,BUTILHIOSCINA,Profeco_010101_arbol,data20220615
338,1649,BUTILHIOSCINA/ METAMIZOL SODICO,Profeco_010101_arbol,data20220615
339,1470,CAFIASPIRINA,Profeco_010101_arbol,data20220615
340,1951,CANESTEN V,Profeco_010101_arbol,data20220615
341,1383,CEFALEXINA,Profeco_010101_arbol,data20220615
342,1474,CEFAXONA I.M.,Profeco_010101_arbol,data20220615
343,1435,CEFTREX IM,Profeco_010101_arbol,data20220615
344,1653,CEFTRIAXONA,Profeco_010101_arbol,data20220615
345,1475,CEFURACET,Profeco_010101_arbol,data20220615
346,1654,CEFUROXIMA,Profeco_010101_arbol,data20220615
347,1369,CELEBREX,Profeco_010101_arbol,data20220615
348,1476,CELESTAMINE-NS,Profeco_010101_arbol,data20220615
349,1173,CELESTONE SOLUSPAN,Profeco_010101_arbol,data20220615
350,1655,CETIRIZINA,Profeco_010101_arbol,data20220615
351,1477,CIALIS,Profeco_010101_arbol,data20220615
352,1178,CIPROFLOX,Profeco_010101_arbol,data20220615
353,1656,CLARITROMICINA,Profeco_010101_arbol,data20220615
354,1479,CLENDIX,Profeco_010101_arbol,data20220615
355,1480,CLORAMFENI OFTENO,Profeco_010101_arbol,data20220615
356,1659,CLORFENAMINA COMPUESTA,Profeco_010101_arbol,data20220615
357,1481,CO-DIOVAN,Profeco_010101_arbol,data20220615
358,1482,COMBIVENT,Profeco_010101_arbol,data20220615
359,1483,COMBIVENT. RESPIMAT,Profeco_010101_arbol,data20220615
360,1484,CONTROLIP,Profeco_010101_arbol,data20220615
361,1486,CRESTOR,Profeco_010101_arbol,data20220615
362,1488,CYMBALTA,Profeco_010101_arbol,data20220615
363,1490,DAFLON,Profeco_010101_arbol,data20220615
364,1491,DAFLON 500 M.,Profeco_010101_arbol,data20220615
365,1183,DALACIN C,Profeco_010101_arbol,data20220615
366,1493,DAXON,Profeco_010101_arbol,data20220615
367,1215,DESENFRIOL-D,Profeco_010101_arbol,data20220615
368,1376,DEXABION,Profeco_010101_arbol,data20220615
369,1496,DIABION,Profeco_010101_arbol,data20220615
370,1497,DIANE,Profeco_010101_arbol,data20220615
371,1385,DICLOXACILINA,Profeco_010101_arbol,data20220615
372,1498,DIMEGAN-D,Profeco_010101_arbol,data20220615
373,1499,DIOVAN,Profeco_010101_arbol,data20220615
374,1189,DIPROSPAN,Profeco_010101_arbol,data20220615
375,1191,DOLAC,Profeco_010101_arbol,data20220615
376,1511,DOLOCARTIGEN,Profeco_010101_arbol,data20220615
377,1512,DOLO-NEUROBION,Profeco_010101_arbol,data20220615
378,2102,DOLO-NEUROBION FORTE,Profeco_010101_arbol,data20220615
379,1514,EFEXOR XR,Profeco_010101_arbol,data20220615
380,1515,ELATEC,Profeco_010101_arbol,data20220615
381,1666,ELECTROLITOS ORALES,Profeco_010101_arbol,data20220615
382,1436,ELEQUINE,Profeco_010101_arbol,data20220615
383,1517,ENTEROGERMINA,Profeco_010101_arbol,data20220615
384,1518,ESPAVEN PEDIATRICO,Profeco_010101_arbol,data20220615
385,1519,EUTIROX 100,Profeco_010101_arbol,data20220615
386,1520,EVRA,Profeco_010101_arbol,data20220615
387,1521,EXFORGE,Profeco_010101_arbol,data20220615
388,1522,FABROVEN,Profeco_010101_arbol,data20220615
389,1131,FEBRAX,Profeco_010101_arbol,data20220615
390,1523,FERRANINA FOL,Profeco_010101_arbol,data20220615
391,1667,FINASTERIDA,Profeco_010101_arbol,data20220615
392,1133,FLANAX,Profeco_010101_arbol,data20220615
393,1527,FOSAMAX PLUS,Profeco_010101_arbol,data20220615
394,1528,FOSFOCIL,Profeco_010101_arbol,data20220615
395,1530,GAVINDO,Profeco_010101_arbol,data20220615
396,1531,GENOPRAZOL,Profeco_010101_arbol,data20220615
397,1534,HALCION,Profeco_010101_arbol,data20220615
398,1241,HISTIACIL NF,Profeco_010101_arbol,data20220615
399,1535,HUMALOG MIX 25,Profeco_010101_arbol,data20220615
400,1536,HUMULINN. INSULINA HUMANA,Profeco_010101_arbol,data20220615
401,1538,IMODIUM,Profeco_010101_arbol,data20220615
402,1540,JANUMET,Profeco_010101_arbol,data20220615
403,1541,KEFLEX,Profeco_010101_arbol,data20220615
404,1744,SHAMPOO INTIMO,Profeco_010101_arbol,data20220615
405,2769,SUEROS ORALES,Profeco_010101_arbol,data20220615
406,1142,TEMPRA,Profeco_010101_arbol,data20220615
407,# ALIMENTOS,,Profeco_020201_arbol,data20220615
408,"# ACEITES, GRASAS Y VINAGRES",,Profeco_020201_arbol,data20220615
409,# ACEITES Y GRASAS,,Profeco_020201_arbol,data20220615
410,0166,ACEITE,Profeco_020201_arbol,data20220615
411,9002,ALCAPARRA,Profeco_020201_arbol,data20220615
412,0170,GRASA COMESTIBLE,Profeco_020201_arbol,data20220615
413,0171,MARGARINA,Profeco_020201_arbol,data20220615
414,# VINAGRES,,Profeco_020201_arbol,data20220615
415,0983,VINAGRE,Profeco_020201_arbol,data20220615
416,# ALIMENTOS EN LATA Y PROCESADOS,,Profeco_020201_arbol,data20220615
417,# ALIMENTOS EN LATA Y PROCESADOS,,Profeco_020201_arbol,data20220615
