,# codigo,descripcion,tipo_arbol,folder_id
45,0990,POLVO PARA BEBIDAS SABOR CHOCOLATE,Profeco_010101_arbol,data20220726
46,# POSTRES PARA PREPARAR,,Profeco_010101_arbol,data20220726
47,0994,FLAN,Profeco_010101_arbol,data20220726
48,0995,GELATINA EN POLVO,Profeco_010101_arbol,data20220726
49,0984,POLVO P/HORNEAR,Profeco_010101_arbol,data20220726
50,# BEBIDAS,,Profeco_010101_arbol,data20220726
51,# BEBIDAS ALCOHOLICAS,,Profeco_010101_arbol,data20220726
52,1000,BRANDY,Profeco_010101_arbol,data20220726
53,1001,CERVEZA,Profeco_010101_arbol,data20220726
54,1005,TEQUILA,Profeco_010101_arbol,data20220726
55,# BEBIDAS NO ALCOHOLICAS,,Profeco_010101_arbol,data20220726
56,0964,AGUA CON GAS,Profeco_010101_arbol,data20220726
57,0965,AGUA SIN GAS,Profeco_010101_arbol,data20220726
58,0968,BEBIDAS HIDRATANTES,Profeco_010101_arbol,data20220726
59,0967,JUGO DE FRUTA,Profeco_010101_arbol,data20220726
60,0966,REFRESCO,Profeco_010101_arbol,data20220726
61,"# CARNE, POLLO Y PESCADO",,Profeco_010101_arbol,data20220726
62,# CARNE DE CERDO,,Profeco_010101_arbol,data20220726
63,0044,CABEZA DE CERDO,Profeco_010101_arbol,data20220726
64,0049,CARNE MOLIDA DE CERDO,Profeco_010101_arbol,data20220726
65,0041,CHULETA DE CERDO,Profeco_010101_arbol,data20220726
66,0045,ESPINAZO DE CERDO,Profeco_010101_arbol,data20220726
67,0043,LOMO DE CERDO,Profeco_010101_arbol,data20220726
68,0046,MANITAS DE CERDO,Profeco_010101_arbol,data20220726
69,0042,MILANESA DE CERDO,Profeco_010101_arbol,data20220726
70,0047,PIERNA DE CERDO ENTERA/PERNIL,Profeco_010101_arbol,data20220726
71,# CARNE DE POLLO Y PAVO,,Profeco_010101_arbol,data20220726
72,0032,PECHUGA DE POLLO,Profeco_010101_arbol,data20220726
73,0033,PIERNA DE POLLO,Profeco_010101_arbol,data20220726
74,0031,POLLO ENTERO,Profeco_010101_arbol,data20220726
75,# CARNE DE RES,,Profeco_010101_arbol,data20220726
76,0069,BISTEC DE DIEZMILLO DE RES,Profeco_010101_arbol,data20220726
77,0071,BISTEC DE RES. CORTE DELGADO,Profeco_010101_arbol,data20220726
78,0070,BISTEC DEL 0,Profeco_010101_arbol,data20220726
79,0059,CARNE MOLIDA DE RES,Profeco_010101_arbol,data20220726
80,0052,CARNE PARA ASAR DE RES,Profeco_010101_arbol,data20220726
81,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_010101_arbol,data20220726
82,0060,FALDA DE RES,Profeco_010101_arbol,data20220726
83,0053,FILETE DE RES,Profeco_010101_arbol,data20220726
84,0064,HIGADO DE RES,Profeco_010101_arbol,data20220726
85,0077,MILANESA DE RES,Profeco_010101_arbol,data20220726
86,0066,PANZA O MENUDO DE RES,Profeco_010101_arbol,data20220726
87,0063,RETAZO C/HUESO DE RES,Profeco_010101_arbol,data20220726
88,# PESCADOS Y MARISCOS FRESCO Y CONGELADO,,Profeco_010101_arbol,data20220726
89,0120,ALMEJA,Profeco_010101_arbol,data20220726
90,0174,BARRITA DE SURIMI,Profeco_010101_arbol,data20220726
91,0122,CALAMAR,Profeco_010101_arbol,data20220726
92,0096,CARPA,Profeco_010101_arbol,data20220726
93,0108,CAZON,Profeco_010101_arbol,data20220726
94,0139,CURVINA,Profeco_010101_arbol,data20220726
95,0090,HUACHINANGO,Profeco_010101_arbol,data20220726
96,0125,JAIBA,Profeco_010101_arbol,data20220726
97,0098,JUREL,Profeco_010101_arbol,data20220726
98,0100,LISA,Profeco_010101_arbol,data20220726
99,0092,MERO,Profeco_010101_arbol,data20220726
100,0093,MOJARRA,Profeco_010101_arbol,data20220726
101,0129,PULPO,Profeco_010101_arbol,data20220726
102,6290,SALMON,Profeco_010101_arbol,data20220726
103,0112,SIERRA,Profeco_010101_arbol,data20220726
104,0118,TILAPIA,Profeco_010101_arbol,data20220726
105,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220726
106,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220726
107,0850,ACELGA,Profeco_010101_arbol,data20220726
108,0800,AGUACATE,Profeco_010101_arbol,data20220726
109,0851,AJO,Profeco_010101_arbol,data20220726
110,0853,APIO,Profeco_010101_arbol,data20220726
111,0854,BETABEL,Profeco_010101_arbol,data20220726
112,0855,BROCOLI,Profeco_010101_arbol,data20220726
113,0856,CALABAZA,Profeco_010101_arbol,data20220726
114,0857,CEBOLLA,Profeco_010101_arbol,data20220726
115,0858,CHAYOTE,Profeco_010101_arbol,data20220726
116,0860,CHILE FRESCO,Profeco_010101_arbol,data20220726
117,0868,CILANTRO,Profeco_010101_arbol,data20220726
118,0861,COL,Profeco_010101_arbol,data20220726
119,0862,COLIFLOR,Profeco_010101_arbol,data20220726
120,0824,DURAZNO,Profeco_010101_arbol,data20220726
121,0863,EJOTE,Profeco_010101_arbol,data20220726
122,0864,ELOTE,Profeco_010101_arbol,data20220726
123,0866,ESPINACAS,Profeco_010101_arbol,data20220726
124,0803,FRESA,Profeco_010101_arbol,data20220726
125,0825,GUANABANA,Profeco_010101_arbol,data20220726
126,0804,GUAYABA,Profeco_010101_arbol,data20220726
127,0867,HONGOS CHAMPIÑONES,Profeco_010101_arbol,data20220726
128,9015,JAMAICA,Profeco_010101_arbol,data20220726
129,9017,JICAMA,Profeco_010101_arbol,data20220726
130,0869,JITOMATE,Profeco_010101_arbol,data20220726
131,0826,KIWI,Profeco_010101_arbol,data20220726
132,0870,LECHUGA,Profeco_010101_arbol,data20220726
133,9018,LIMA,Profeco_010101_arbol,data20220726
134,0806,LIMON,Profeco_010101_arbol,data20220726
135,0807,MAMEY,Profeco_010101_arbol,data20220726
136,0809,MANGO,Profeco_010101_arbol,data20220726
137,0810,MANZANA,Profeco_010101_arbol,data20220726
138,0811,MELON,Profeco_010101_arbol,data20220726
139,0812,NARANJA,Profeco_010101_arbol,data20220726
140,0871,NOPAL,Profeco_010101_arbol,data20220726
141,0872,PAPA,Profeco_010101_arbol,data20220726
142,0813,PAPAYA,Profeco_010101_arbol,data20220726
143,0873,PEPINO,Profeco_010101_arbol,data20220726
144,0814,PERA,Profeco_010101_arbol,data20220726
145,0827,PERON,Profeco_010101_arbol,data20220726
146,0874,PIMIENTO,Profeco_010101_arbol,data20220726
147,0816,PLATANO,Profeco_010101_arbol,data20220726
148,0875,RABANO,Profeco_010101_arbol,data20220726
149,0817,SANDIA,Profeco_010101_arbol,data20220726
150,9028,TAMARINDO,Profeco_010101_arbol,data20220726
151,0877,TOMATE,Profeco_010101_arbol,data20220726
152,0820,TORONJA,Profeco_010101_arbol,data20220726
153,0821,TUNA,Profeco_010101_arbol,data20220726
154,0822,UVA,Profeco_010101_arbol,data20220726
155,0879,ZANAHORIA,Profeco_010101_arbol,data20220726
156,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_010101_arbol,data20220726
157,# CEREALES PREPARADOS,,Profeco_010101_arbol,data20220726
158,0025,CHOCO KRISPIS,Profeco_010101_arbol,data20220726
159,0024,CORN FLAKES,Profeco_010101_arbol,data20220726
160,0026,ZUCARITAS,Profeco_010101_arbol,data20220726
161,# HUEVO,,Profeco_010101_arbol,data20220726
162,0165,HUEVO,Profeco_010101_arbol,data20220726
163,# PAN Y DERIVADOS DEL TRIGO,,Profeco_010101_arbol,data20220726
164,0207,BARRAS DE AVENA,Profeco_010101_arbol,data20220726
165,0208,BARRAS DE CEREAL,Profeco_010101_arbol,data20220726
166,0022,HARINA DE ARROZ,Profeco_010101_arbol,data20220726
167,0011,HARINA DE TRIGO,Profeco_010101_arbol,data20220726
168,0012,HARINA HOT CAKES,Profeco_010101_arbol,data20220726
169,0005,PAN BLANCO BOLILLO,Profeco_010101_arbol,data20220726
170,0006,PAN DE CAJA,Profeco_010101_arbol,data20220726
171,0201,PAN DULCE BISQUET,Profeco_010101_arbol,data20220726
172,0202,PAN DULCE CONCHA,Profeco_010101_arbol,data20220726
173,0203,PAN DULCE CUERNO,Profeco_010101_arbol,data20220726
174,0204,PAN DULCE DONA,Profeco_010101_arbol,data20220726
175,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_010101_arbol,data20220726
176,0004,TORTILLA DE HARINA DE TRIGO,Profeco_010101_arbol,data20220726
177,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_010101_arbol,data20220726
178,0001,HARINA DE MAIZ,Profeco_010101_arbol,data20220726
179,0002,TORTILLA DE MAIZ,Profeco_010101_arbol,data20220726
180,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_010101_arbol,data20220726
181,# LACTEOS,,Profeco_010101_arbol,data20220726
182,0145,CREMA,Profeco_010101_arbol,data20220726
183,0146,CREMA BATIDA,Profeco_010101_arbol,data20220726
184,0162,FORMULA LACTEA,Profeco_010101_arbol,data20220726
185,0143,LECHE CONDENSADA,Profeco_010101_arbol,data20220726
186,0141,LECHE EN POLVO,Profeco_010101_arbol,data20220726
187,0161,LECHE ULTRAPASTEURIZADA,Profeco_010101_arbol,data20220726
188,0164,PRODUCTO LACTEO,Profeco_010101_arbol,data20220726
189,0148,QUESO CHIHUAHUA,Profeco_010101_arbol,data20220726
190,0149,QUESO MANCHEGO,Profeco_010101_arbol,data20220726
191,0150,QUESO OAXACA,Profeco_010101_arbol,data20220726
192,0153,QUESO PANELA,Profeco_010101_arbol,data20220726
193,0160,YOGHURT,Profeco_010101_arbol,data20220726
194,# PRODUCTOS EN REFRIGERACION,,Profeco_010101_arbol,data20220726
195,0929,COMBINADO PRIMAVERA,Profeco_010101_arbol,data20220726
196,0928,FLORETES DE BROCOLI,Profeco_010101_arbol,data20220726
197,0919,GRANOS DE ELOTE,Profeco_010101_arbol,data20220726
198,0920,GUARNICION DE VERDURAS,Profeco_010101_arbol,data20220726
199,0050,HELADO,Profeco_010101_arbol,data20220726
200,0003,MAIZ POZOLERO,Profeco_010101_arbol,data20220726
201,0922,MEZCLA CALIFORNIA,Profeco_010101_arbol,data20220726
202,0923,MEZCLA CAMPESINA,Profeco_010101_arbol,data20220726
203,# SALCHICHONERIA,,Profeco_010101_arbol,data20220726
204,0082,CHORIZO,Profeco_010101_arbol,data20220726
205,0080,JAMON,Profeco_010101_arbol,data20220726
206,0086,LONGANIZA,Profeco_010101_arbol,data20220726
207,0084,MORTADELA,Profeco_010101_arbol,data20220726
208,0087,PASTEL PIMIENTO,Profeco_010101_arbol,data20220726
209,0085,QUESO DE PUERCO,Profeco_010101_arbol,data20220726
210,0083,SALCHICHA,Profeco_010101_arbol,data20220726
211,0081,TOCINO AHUMADO,Profeco_010101_arbol,data20220726
212,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220726
213,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220726
214,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_010101_arbol,data20220726
215,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_010101_arbol,data20220726
216,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_010101_arbol,data20220726
217,9007,CANELA,Profeco_010101_arbol,data20220726
218,0900,CHILE SECO,Profeco_010101_arbol,data20220726
219,0999,VAINILLA,Profeco_010101_arbol,data20220726
220,# SEMILLAS Y LEGUMINOSAS,,Profeco_010101_arbol,data20220726
221,0020,ARROZ,Profeco_010101_arbol,data20220726
222,0901,FRIJOL,Profeco_010101_arbol,data20220726
223,0902,GARBANZA,Profeco_010101_arbol,data20220726
224,0903,HABA,Profeco_010101_arbol,data20220726
225,0904,LENTEJA,Profeco_010101_arbol,data20220726
226,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220726
227,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220726
228,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220726
229,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_010101_arbol,data20220726
230,2767,CEPILLO DENTAL,Profeco_010101_arbol,data20220726
231,2750,CREMA DENTAL,Profeco_010101_arbol,data20220726
232,2751,CREMA LIQUIDA,Profeco_010101_arbol,data20220726
233,2752,CREMA SOLIDA,Profeco_010101_arbol,data20220726
234,2753,DESODORANTE,Profeco_010101_arbol,data20220726
235,2774,ESPUMA DE AFEITAR,Profeco_010101_arbol,data20220726
236,2754,JABON DE TOCADOR,Profeco_010101_arbol,data20220726
237,2766,PANTIPROTECTOR,Profeco_010101_arbol,data20220726
238,2801,PAÑALES DESECHABLES,Profeco_010101_arbol,data20220726
239,2770,PRODUCTO PARA DEPILACION,Profeco_010101_arbol,data20220726
240,2756,RASTRILLOS DESECHABLES,Profeco_010101_arbol,data20220726
241,2757,REPUESTOS DE NAVAJAS,Profeco_010101_arbol,data20220726
242,2771,ROPA INTERIOR DESECHABLE,Profeco_010101_arbol,data20220726
243,2758,SHAMPOO,Profeco_010101_arbol,data20220726
244,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_010101_arbol,data20220726
245,2765,TALCO,Profeco_010101_arbol,data20220726
246,2807,TAMPONES,Profeco_010101_arbol,data20220726
247,2759,TINTE PARA EL CABELLO,Profeco_010101_arbol,data20220726
248,2803,TOALLA FEMENINA,Profeco_010101_arbol,data20220726
249,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_010101_arbol,data20220726
250,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220726
251,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220726
252,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220726
253,1100,BLANQUEADOR,Profeco_010101_arbol,data20220726
254,1101,DETERGENTE P/ROPA,Profeco_010101_arbol,data20220726
255,1102,DETERGENTE P/TRASTES,Profeco_010101_arbol,data20220726
256,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_010101_arbol,data20220726
257,1109,FIBRA,Profeco_010101_arbol,data20220726
258,1104,INSECTICIDA AEROSOL,Profeco_010101_arbol,data20220726
259,1103,JABON LIMPIADOR,Profeco_010101_arbol,data20220726
260,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_010101_arbol,data20220726
261,1071,PILAS ELECTRICAS,Profeco_010101_arbol,data20220726
262,1106,SUAVIZANTE P/ROPA,Profeco_010101_arbol,data20220726
263,2805,TOALLA DE PAPEL,Profeco_010101_arbol,data20220726
264,1111,TOALLITAS DESINFECTANTES,Profeco_010101_arbol,data20220726
265,# ARTICULOS ESCOLARES,,Profeco_010101_arbol,data20220726
266,# ACCESORIOS ESCOLARES,,Profeco_010101_arbol,data20220726
267,# CINTA ADHESIVA,,Profeco_010101_arbol,data20220726
268,3054,CINTA ADHESIVA,Profeco_010101_arbol,data20220726
269,# COMPAS,,Profeco_010101_arbol,data20220726
270,3056,COMPAS,Profeco_010101_arbol,data20220726
271,# DESENGRAPADORA,,Profeco_010101_arbol,data20220726
272,3079,DESENGRAPADORA,Profeco_010101_arbol,data20220726
273,# GRAPAS,,Profeco_010101_arbol,data20220726
274,3080,GRAPAS,Profeco_010101_arbol,data20220726
275,# JUEGO DE GEOMETRIA,,Profeco_010101_arbol,data20220726
276,3065,JUEGO DE GEOMETRIA,Profeco_010101_arbol,data20220726
277,# LAPIZ ADHESIVO,,Profeco_010101_arbol,data20220726
278,3067,LAPIZ ADHESIVO,Profeco_010101_arbol,data20220726
279,# PEGAMENTO,,Profeco_010101_arbol,data20220726
280,3069,PEGAMENTO,Profeco_010101_arbol,data20220726
281,# PLASTILINA,,Profeco_010101_arbol,data20220726
282,3070,PLASTILINA,Profeco_010101_arbol,data20220726
283,# REGLAS,,Profeco_010101_arbol,data20220726
284,3075,REGLAS,Profeco_010101_arbol,data20220726
285,# TIJERAS,,Profeco_010101_arbol,data20220726
286,3077,TIJERAS,Profeco_010101_arbol,data20220726
287,# ARTICULOS DE ESCRITURA,,Profeco_010101_arbol,data20220726
288,# BICOLOR,,Profeco_010101_arbol,data20220726
289,3050,BICOLOR,Profeco_010101_arbol,data20220726
290,# BOLIGRAFO,,Profeco_010101_arbol,data20220726
291,3083,BOLIGRAFO COLORES VARIOS,Profeco_010101_arbol,data20220726
292,3052,BOLIGRAFO TINTA NEGRA,Profeco_010101_arbol,data20220726
293,# CALCULADORAS,,Profeco_010101_arbol,data20220726
294,3053,CALCULADORAS,Profeco_010101_arbol,data20220726
295,# COLORES DE MADERA,,Profeco_010101_arbol,data20220726
296,3055,COLORES DE MADERA,Profeco_010101_arbol,data20220726
297,# CRAYONES,,Profeco_010101_arbol,data20220726
298,3057,CRAYONES,Profeco_010101_arbol,data20220726
299,# GOMA BORRADOR,,Profeco_010101_arbol,data20220726
300,3063,GOMA BORRADOR,Profeco_010101_arbol,data20220726
301,# LAPIZ,,Profeco_010101_arbol,data20220726
302,3066,LAPIZ,Profeco_010101_arbol,data20220726
303,# MARCADORES,,Profeco_010101_arbol,data20220726
304,3068,MARCADORES,Profeco_010101_arbol,data20220726
305,# PLUMONES,,Profeco_010101_arbol,data20220726
306,3073,PLUMONES,Profeco_010101_arbol,data20220726
307,# PORTAMINAS,,Profeco_010101_arbol,data20220726
308,3074,PORTAMINAS,Profeco_010101_arbol,data20220726
309,# SACAPUNTAS,,Profeco_010101_arbol,data20220726
310,3076,SACAPUNTAS,Profeco_010101_arbol,data20220726
311,# ARTICULOS DE PAPEL,,Profeco_010101_arbol,data20220726
312,# BLOCK,,Profeco_010101_arbol,data20220726
313,3051,BLOCK,Profeco_010101_arbol,data20220726
314,# CUADERNO FORMA COLLEGE,,Profeco_010101_arbol,data20220726
315,3078,CUADERNO FORMA COLLEGE,Profeco_010101_arbol,data20220726
316,# CUADERNO FORMA FRANCESA,,Profeco_010101_arbol,data20220726
317,3058,CUADERNO FORMA FRANCESA,Profeco_010101_arbol,data20220726
318,# CUADERNO FORMA ITALIANA,,Profeco_010101_arbol,data20220726
319,3059,CUADERNO FORMA ITALIANA,Profeco_010101_arbol,data20220726
320,# CUADERNO PROFESIONAL,,Profeco_010101_arbol,data20220726
321,3060,CUADERNO PROFESIONAL,Profeco_010101_arbol,data20220726
322,# FOLDERS,,Profeco_010101_arbol,data20220726
323,3062,FOLDERS,Profeco_010101_arbol,data20220726
324,# HOJAS DE PAPEL,,Profeco_010101_arbol,data20220726
325,3064,HOJAS DE PAPEL,Profeco_010101_arbol,data20220726
326,# PLIEGOS DE PAPEL,,Profeco_010101_arbol,data20220726
327,3071,PLIEGOS DE PAPEL,Profeco_010101_arbol,data20220726
328,# LIBROS,,Profeco_010101_arbol,data20220726
329,# DICCIONARIO,,Profeco_010101_arbol,data20220726
330,3061,DICCIONARIO,Profeco_010101_arbol,data20220726
331,# UNIFORMES,,Profeco_010101_arbol,data20220726
332,# CAMISA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220726
333,3150,CAMISA ESCUELA OFICIAL,Profeco_010101_arbol,data20220726
334,# FALDA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220726
335,3157,FALDA ESCUELA OFICIAL,Profeco_010101_arbol,data20220726
336,# PANTALON ESCUELA OFICIAL,,Profeco_010101_arbol,data20220726
337,3152,PANTALON ESCUELA OFICIAL,Profeco_010101_arbol,data20220726
338,# PLAYERA BLANCA,,Profeco_010101_arbol,data20220726
339,3158,PLAYERA BLANCA,Profeco_010101_arbol,data20220726
340,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,Profeco_010101_arbol,data20220726
341,# ELECTRONICA,,Profeco_010101_arbol,data20220726
342,# AUDIO Y EQUIPOS DE SONIDO,,Profeco_010101_arbol,data20220726
343,1064,BARRA DE SONIDO,Profeco_010101_arbol,data20220726
344,1050,COMPONENTES DE AUDIO,Profeco_010101_arbol,data20220726
345,1052,RADIOGRABADORAS,Profeco_010101_arbol,data20220726
346,# CAMARAS,,Profeco_010101_arbol,data20220726
347,1061,CAMARAS DIGITALES,Profeco_010101_arbol,data20220726
348,# TV Y VIDEO,,Profeco_010101_arbol,data20220726
349,5003,CONSOLAS DE VIDEOJUEGOS,Profeco_010101_arbol,data20220726
350,1056,DVD / BLU RAY,Profeco_010101_arbol,data20220726
351,1063,PANTALLAS,Profeco_010101_arbol,data20220726
352,# HOGAR Y LINEA BLANCA,,Profeco_010101_arbol,data20220726
353,# COCINA,,Profeco_010101_arbol,data20220726
354,1080,OLLA DE PRESION EXPRESS,Profeco_010101_arbol,data20220726
355,# ELECTRODOMESTICOS,,Profeco_010101_arbol,data20220726
356,1021,BATIDORAS,Profeco_010101_arbol,data20220726
357,1033,CAFETERAS,Profeco_010101_arbol,data20220726
358,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,Profeco_010101_arbol,data20220726
359,1025,HORNO DE MICROONDAS,Profeco_010101_arbol,data20220726
360,1024,HORNO ELECTRICO,Profeco_010101_arbol,data20220726
361,1027,LICUADORAS,Profeco_010101_arbol,data20220726
362,1028,PLANCHAS,Profeco_010101_arbol,data20220726
363,1031,SANDWICHERAS,Profeco_010101_arbol,data20220726
364,# LINEA BLANCA,,Profeco_010101_arbol,data20220726
365,1020,ESTUFAS,Profeco_010101_arbol,data20220726
366,1026,LAVADORAS,Profeco_010101_arbol,data20220726
367,1029,REFRIGERADORES,Profeco_010101_arbol,data20220726
368,1034,SECADORAS,Profeco_010101_arbol,data20220726
369,# VENTILACION,,Profeco_010101_arbol,data20220726
370,1055,VENTILADORES,Profeco_010101_arbol,data20220726
371,# MEDICINAS,,Profeco_010101_arbol,data20220726
372,# MEDICINAS,,Profeco_010101_arbol,data20220726
373,# ESPECIALES,,Profeco_010101_arbol,data20220726
374,1794,AGUA OXIGENADA,Profeco_010101_arbol,data20220726
375,1447,ALCOHOL,Profeco_010101_arbol,data20220726
376,1795,ALGODÓN,Profeco_010101_arbol,data20220726
377,1792,COFIA,Profeco_010101_arbol,data20220726
378,2762,CUBRE BOCA,Profeco_010101_arbol,data20220726
379,1797,GASA,Profeco_010101_arbol,data20220726
380,1791,GUANTES DE LÁTEX,Profeco_010101_arbol,data20220726
381,1112,MICROBICIDA,Profeco_010101_arbol,data20220726
382,1793,NEBULIZADOR,Profeco_010101_arbol,data20220726
383,1790,TERMÓMETRO,Profeco_010101_arbol,data20220726
384,1798,VENDA ELÁSTICA,Profeco_010101_arbol,data20220726
385,1787,VENDITAS ADHESIVAS,Profeco_010101_arbol,data20220726
386,# MEDICINAS,,Profeco_010101_arbol,data20220726
387,1449,A.S.COR,Profeco_010101_arbol,data20220726
388,1634,ACIDO FOLICO,Profeco_010101_arbol,data20220726
389,1450,ACLIMAFEL,Profeco_010101_arbol,data20220726
390,1452,ADALAT OROS,Profeco_010101_arbol,data20220726
391,1600,ADEROGYL 15,Profeco_010101_arbol,data20220726
392,1453,AFUMIX,Profeco_010101_arbol,data20220726
393,1348,AFUNGIL,Profeco_010101_arbol,data20220726
394,1789,AGRIFEN,Profeco_010101_arbol,data20220726
395,1454,ALEVIAN DUO,Profeco_010101_arbol,data20220726
396,1123,ALKA-SELTZER,Profeco_010101_arbol,data20220726
397,1637,ALOPURINOL,Profeco_010101_arbol,data20220726
398,2306,ALTRULINE,Profeco_010101_arbol,data20220726
399,1638,AMANTADINA CLORFENAMINA PARACETAMOL,Profeco_010101_arbol,data20220726
400,1640,AMIKACINA,Profeco_010101_arbol,data20220726
401,1641,AMLODIPINO,Profeco_010101_arbol,data20220726
402,1359,AMOXICILINA,Profeco_010101_arbol,data20220726
403,1642,"AMOXICILINA, ACIDO CLAVULANICO",Profeco_010101_arbol,data20220726
404,1457,AMOXICLAV. BID,Profeco_010101_arbol,data20220726
405,1360,AMPICILINA,Profeco_010101_arbol,data20220726
406,1458,ANGELIQ A,Profeco_010101_arbol,data20220726
407,1203,ANTIFLU-DES,Profeco_010101_arbol,data20220726
408,1459,ANTIFLU-DES JR.,Profeco_010101_arbol,data20220726
409,1461,ARCOXIA,Profeco_010101_arbol,data20220726
410,1124,ARTRIDOL,Profeco_010101_arbol,data20220726
411,1125,ASPIRINA,Profeco_010101_arbol,data20220726
412,1394,ATACAND PLUS,Profeco_010101_arbol,data20220726
413,2301,ATIVAN,Profeco_010101_arbol,data20220726
414,1463,AUGMENTIN 12 H.,Profeco_010101_arbol,data20220726
415,1464,AVAMYS 2A,Profeco_010101_arbol,data20220726
416,1368,AVELOX 7D,Profeco_010101_arbol,data20220726
417,1643,AZITROMICINA,Profeco_010101_arbol,data20220726
