,# codigo,descripcion,tipo_arbol,folder_id
75,0069,BISTEC DE DIEZMILLO DE RES,Profeco_010101_arbol,data20220811
76,0071,BISTEC DE RES. CORTE DELGADO,Profeco_010101_arbol,data20220811
77,0070,BISTEC DEL 0,Profeco_010101_arbol,data20220811
78,0072,BISTEC RANCHERO,Profeco_010101_arbol,data20220811
79,0059,CARNE MOLIDA DE RES,Profeco_010101_arbol,data20220811
80,0052,CARNE PARA ASAR DE RES,Profeco_010101_arbol,data20220811
81,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_010101_arbol,data20220811
82,0060,FALDA DE RES,Profeco_010101_arbol,data20220811
83,0053,FILETE DE RES,Profeco_010101_arbol,data20220811
84,0064,HIGADO DE RES,Profeco_010101_arbol,data20220811
85,0077,MILANESA DE RES,Profeco_010101_arbol,data20220811
86,0066,PANZA O MENUDO DE RES,Profeco_010101_arbol,data20220811
87,0063,RETAZO C/HUESO DE RES,Profeco_010101_arbol,data20220811
88,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220811
89,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220811
90,0850,ACELGA,Profeco_010101_arbol,data20220811
91,0800,AGUACATE,Profeco_010101_arbol,data20220811
92,0851,AJO,Profeco_010101_arbol,data20220811
93,0853,APIO,Profeco_010101_arbol,data20220811
94,0854,BETABEL,Profeco_010101_arbol,data20220811
95,0855,BROCOLI,Profeco_010101_arbol,data20220811
96,0856,CALABAZA,Profeco_010101_arbol,data20220811
97,0857,CEBOLLA,Profeco_010101_arbol,data20220811
98,0858,CHAYOTE,Profeco_010101_arbol,data20220811
99,0859,CHICHAROS,Profeco_010101_arbol,data20220811
100,0860,CHILE FRESCO,Profeco_010101_arbol,data20220811
101,0868,CILANTRO,Profeco_010101_arbol,data20220811
102,0802,CIRUELA,Profeco_010101_arbol,data20220811
103,0861,COL,Profeco_010101_arbol,data20220811
104,0862,COLIFLOR,Profeco_010101_arbol,data20220811
105,0824,DURAZNO,Profeco_010101_arbol,data20220811
106,0863,EJOTE,Profeco_010101_arbol,data20220811
107,0864,ELOTE,Profeco_010101_arbol,data20220811
108,0866,ESPINACAS,Profeco_010101_arbol,data20220811
109,0803,FRESA,Profeco_010101_arbol,data20220811
110,0823,GRANADA,Profeco_010101_arbol,data20220811
111,0825,GUANABANA,Profeco_010101_arbol,data20220811
112,0804,GUAYABA,Profeco_010101_arbol,data20220811
113,0867,HONGOS CHAMPIÑONES,Profeco_010101_arbol,data20220811
114,9015,JAMAICA,Profeco_010101_arbol,data20220811
115,9017,JICAMA,Profeco_010101_arbol,data20220811
116,0869,JITOMATE,Profeco_010101_arbol,data20220811
117,0826,KIWI,Profeco_010101_arbol,data20220811
118,0870,LECHUGA,Profeco_010101_arbol,data20220811
119,0806,LIMON,Profeco_010101_arbol,data20220811
120,0807,MAMEY,Profeco_010101_arbol,data20220811
121,0809,MANGO,Profeco_010101_arbol,data20220811
122,0810,MANZANA,Profeco_010101_arbol,data20220811
123,0811,MELON,Profeco_010101_arbol,data20220811
124,0812,NARANJA,Profeco_010101_arbol,data20220811
125,0871,NOPAL,Profeco_010101_arbol,data20220811
126,0872,PAPA,Profeco_010101_arbol,data20220811
127,0813,PAPAYA,Profeco_010101_arbol,data20220811
128,0873,PEPINO,Profeco_010101_arbol,data20220811
129,0814,PERA,Profeco_010101_arbol,data20220811
130,0874,PIMIENTO,Profeco_010101_arbol,data20220811
131,0816,PLATANO,Profeco_010101_arbol,data20220811
132,0875,RABANO,Profeco_010101_arbol,data20220811
133,0817,SANDIA,Profeco_010101_arbol,data20220811
134,9028,TAMARINDO,Profeco_010101_arbol,data20220811
135,0877,TOMATE,Profeco_010101_arbol,data20220811
136,0820,TORONJA,Profeco_010101_arbol,data20220811
137,0821,TUNA,Profeco_010101_arbol,data20220811
138,0822,UVA,Profeco_010101_arbol,data20220811
139,0878,VERDOLAGA,Profeco_010101_arbol,data20220811
140,0879,ZANAHORIA,Profeco_010101_arbol,data20220811
141,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_010101_arbol,data20220811
142,# CEREALES PREPARADOS,,Profeco_010101_arbol,data20220811
143,0025,CHOCO KRISPIS,Profeco_010101_arbol,data20220811
144,0024,CORN FLAKES,Profeco_010101_arbol,data20220811
145,0026,ZUCARITAS,Profeco_010101_arbol,data20220811
146,# HUEVO,,Profeco_010101_arbol,data20220811
147,0165,HUEVO,Profeco_010101_arbol,data20220811
148,# PAN Y DERIVADOS DEL TRIGO,,Profeco_010101_arbol,data20220811
149,0207,BARRAS DE AVENA,Profeco_010101_arbol,data20220811
150,0208,BARRAS DE CEREAL,Profeco_010101_arbol,data20220811
151,0022,HARINA DE ARROZ,Profeco_010101_arbol,data20220811
152,0011,HARINA DE TRIGO,Profeco_010101_arbol,data20220811
153,0012,HARINA HOT CAKES,Profeco_010101_arbol,data20220811
154,0005,PAN BLANCO BOLILLO,Profeco_010101_arbol,data20220811
155,0006,PAN DE CAJA,Profeco_010101_arbol,data20220811
156,0201,PAN DULCE BISQUET,Profeco_010101_arbol,data20220811
157,0202,PAN DULCE CONCHA,Profeco_010101_arbol,data20220811
158,0203,PAN DULCE CUERNO,Profeco_010101_arbol,data20220811
159,0204,PAN DULCE DONA,Profeco_010101_arbol,data20220811
160,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_010101_arbol,data20220811
161,0004,TORTILLA DE HARINA DE TRIGO,Profeco_010101_arbol,data20220811
162,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_010101_arbol,data20220811
163,0001,HARINA DE MAIZ,Profeco_010101_arbol,data20220811
164,0002,TORTILLA DE MAIZ,Profeco_010101_arbol,data20220811
165,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_010101_arbol,data20220811
166,# LACTEOS,,Profeco_010101_arbol,data20220811
167,0145,CREMA,Profeco_010101_arbol,data20220811
168,0146,CREMA BATIDA,Profeco_010101_arbol,data20220811
169,0162,FORMULA LACTEA,Profeco_010101_arbol,data20220811
170,0143,LECHE CONDENSADA,Profeco_010101_arbol,data20220811
171,0141,LECHE EN POLVO,Profeco_010101_arbol,data20220811
172,0144,LECHE PASTEURIZADA,Profeco_010101_arbol,data20220811
173,0161,LECHE ULTRAPASTEURIZADA,Profeco_010101_arbol,data20220811
174,0164,PRODUCTO LACTEO,Profeco_010101_arbol,data20220811
175,0148,QUESO CHIHUAHUA,Profeco_010101_arbol,data20220811
176,0149,QUESO MANCHEGO,Profeco_010101_arbol,data20220811
177,0150,QUESO OAXACA,Profeco_010101_arbol,data20220811
178,0153,QUESO PANELA,Profeco_010101_arbol,data20220811
179,0160,YOGHURT,Profeco_010101_arbol,data20220811
180,# PRODUCTOS EN REFRIGERACION,,Profeco_010101_arbol,data20220811
181,0929,COMBINADO PRIMAVERA,Profeco_010101_arbol,data20220811
182,0928,FLORETES DE BROCOLI,Profeco_010101_arbol,data20220811
183,0919,GRANOS DE ELOTE,Profeco_010101_arbol,data20220811
184,0920,GUARNICION DE VERDURAS,Profeco_010101_arbol,data20220811
185,0050,HELADO,Profeco_010101_arbol,data20220811
186,0003,MAIZ POZOLERO,Profeco_010101_arbol,data20220811
187,0922,MEZCLA CALIFORNIA,Profeco_010101_arbol,data20220811
188,0923,MEZCLA CAMPESINA,Profeco_010101_arbol,data20220811
189,# SALCHICHONERIA,,Profeco_010101_arbol,data20220811
190,0082,CHORIZO,Profeco_010101_arbol,data20220811
191,0080,JAMON,Profeco_010101_arbol,data20220811
192,0086,LONGANIZA,Profeco_010101_arbol,data20220811
193,0084,MORTADELA,Profeco_010101_arbol,data20220811
194,0087,PASTEL PIMIENTO,Profeco_010101_arbol,data20220811
195,0085,QUESO DE PUERCO,Profeco_010101_arbol,data20220811
196,0083,SALCHICHA,Profeco_010101_arbol,data20220811
197,0081,TOCINO AHUMADO,Profeco_010101_arbol,data20220811
198,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220811
199,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220811
200,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_010101_arbol,data20220811
201,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_010101_arbol,data20220811
202,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_010101_arbol,data20220811
203,9007,CANELA,Profeco_010101_arbol,data20220811
204,0132,CHARAL,Profeco_010101_arbol,data20220811
205,0900,CHILE SECO,Profeco_010101_arbol,data20220811
206,0999,VAINILLA,Profeco_010101_arbol,data20220811
207,# SEMILLAS Y LEGUMINOSAS,,Profeco_010101_arbol,data20220811
208,0020,ARROZ,Profeco_010101_arbol,data20220811
209,0901,FRIJOL,Profeco_010101_arbol,data20220811
210,0902,GARBANZA,Profeco_010101_arbol,data20220811
211,0903,HABA,Profeco_010101_arbol,data20220811
212,0904,LENTEJA,Profeco_010101_arbol,data20220811
213,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220811
214,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220811
215,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220811
216,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_010101_arbol,data20220811
217,2767,CEPILLO DENTAL,Profeco_010101_arbol,data20220811
218,2750,CREMA DENTAL,Profeco_010101_arbol,data20220811
219,2751,CREMA LIQUIDA,Profeco_010101_arbol,data20220811
220,2752,CREMA SOLIDA,Profeco_010101_arbol,data20220811
221,2753,DESODORANTE,Profeco_010101_arbol,data20220811
222,2774,ESPUMA DE AFEITAR,Profeco_010101_arbol,data20220811
223,2754,JABON DE TOCADOR,Profeco_010101_arbol,data20220811
224,2766,PANTIPROTECTOR,Profeco_010101_arbol,data20220811
225,2801,PAÑALES DESECHABLES,Profeco_010101_arbol,data20220811
226,2756,RASTRILLOS DESECHABLES,Profeco_010101_arbol,data20220811
227,2757,REPUESTOS DE NAVAJAS,Profeco_010101_arbol,data20220811
228,2771,ROPA INTERIOR DESECHABLE,Profeco_010101_arbol,data20220811
229,2758,SHAMPOO,Profeco_010101_arbol,data20220811
230,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_010101_arbol,data20220811
231,2765,TALCO,Profeco_010101_arbol,data20220811
232,2807,TAMPONES,Profeco_010101_arbol,data20220811
233,2759,TINTE PARA EL CABELLO,Profeco_010101_arbol,data20220811
234,2803,TOALLA FEMENINA,Profeco_010101_arbol,data20220811
235,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_010101_arbol,data20220811
236,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220811
237,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220811
238,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220811
239,1100,BLANQUEADOR,Profeco_010101_arbol,data20220811
240,1101,DETERGENTE P/ROPA,Profeco_010101_arbol,data20220811
241,1102,DETERGENTE P/TRASTES,Profeco_010101_arbol,data20220811
242,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_010101_arbol,data20220811
243,1109,FIBRA,Profeco_010101_arbol,data20220811
244,1104,INSECTICIDA AEROSOL,Profeco_010101_arbol,data20220811
245,1103,JABON LIMPIADOR,Profeco_010101_arbol,data20220811
246,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_010101_arbol,data20220811
247,1071,PILAS ELECTRICAS,Profeco_010101_arbol,data20220811
248,1106,SUAVIZANTE P/ROPA,Profeco_010101_arbol,data20220811
249,2805,TOALLA DE PAPEL,Profeco_010101_arbol,data20220811
250,1111,TOALLITAS DESINFECTANTES,Profeco_010101_arbol,data20220811
251,# ARTICULOS ESCOLARES,,Profeco_010101_arbol,data20220811
252,# ACCESORIOS ESCOLARES,,Profeco_010101_arbol,data20220811
253,# CINTA ADHESIVA,,Profeco_010101_arbol,data20220811
254,3054,CINTA ADHESIVA,Profeco_010101_arbol,data20220811
255,# COMPAS,,Profeco_010101_arbol,data20220811
256,3056,COMPAS,Profeco_010101_arbol,data20220811
257,# DESENGRAPADORA,,Profeco_010101_arbol,data20220811
258,3079,DESENGRAPADORA,Profeco_010101_arbol,data20220811
259,# GRAPAS,,Profeco_010101_arbol,data20220811
260,3080,GRAPAS,Profeco_010101_arbol,data20220811
261,# JUEGO DE GEOMETRIA,,Profeco_010101_arbol,data20220811
262,3065,JUEGO DE GEOMETRIA,Profeco_010101_arbol,data20220811
263,# LAPIZ ADHESIVO,,Profeco_010101_arbol,data20220811
264,3067,LAPIZ ADHESIVO,Profeco_010101_arbol,data20220811
265,# PEGAMENTO,,Profeco_010101_arbol,data20220811
266,3069,PEGAMENTO,Profeco_010101_arbol,data20220811
267,# PLASTILINA,,Profeco_010101_arbol,data20220811
268,3070,PLASTILINA,Profeco_010101_arbol,data20220811
269,# REGLAS,,Profeco_010101_arbol,data20220811
270,3075,REGLAS,Profeco_010101_arbol,data20220811
271,# TIJERAS,,Profeco_010101_arbol,data20220811
272,3077,TIJERAS,Profeco_010101_arbol,data20220811
273,# ARTICULOS DE ESCRITURA,,Profeco_010101_arbol,data20220811
274,# BICOLOR,,Profeco_010101_arbol,data20220811
275,3050,BICOLOR,Profeco_010101_arbol,data20220811
276,# BOLIGRAFO,,Profeco_010101_arbol,data20220811
277,3083,BOLIGRAFO COLORES VARIOS,Profeco_010101_arbol,data20220811
278,3052,BOLIGRAFO TINTA NEGRA,Profeco_010101_arbol,data20220811
279,# COLORES DE MADERA,,Profeco_010101_arbol,data20220811
280,3055,COLORES DE MADERA,Profeco_010101_arbol,data20220811
281,# CRAYONES,,Profeco_010101_arbol,data20220811
282,3057,CRAYONES,Profeco_010101_arbol,data20220811
283,# GOMA BORRADOR,,Profeco_010101_arbol,data20220811
284,3063,GOMA BORRADOR,Profeco_010101_arbol,data20220811
285,# LAPIZ,,Profeco_010101_arbol,data20220811
286,3066,LAPIZ,Profeco_010101_arbol,data20220811
287,# MARCADORES,,Profeco_010101_arbol,data20220811
288,3068,MARCADORES,Profeco_010101_arbol,data20220811
289,# PLUMONES,,Profeco_010101_arbol,data20220811
290,3073,PLUMONES,Profeco_010101_arbol,data20220811
291,# PORTAMINAS,,Profeco_010101_arbol,data20220811
292,3074,PORTAMINAS,Profeco_010101_arbol,data20220811
293,# SACAPUNTAS,,Profeco_010101_arbol,data20220811
294,3076,SACAPUNTAS,Profeco_010101_arbol,data20220811
295,# ARTICULOS DE PAPEL,,Profeco_010101_arbol,data20220811
296,# BLOCK,,Profeco_010101_arbol,data20220811
297,3051,BLOCK,Profeco_010101_arbol,data20220811
298,# CUADERNO FORMA COLLEGE,,Profeco_010101_arbol,data20220811
299,3078,CUADERNO FORMA COLLEGE,Profeco_010101_arbol,data20220811
300,# CUADERNO FORMA FRANCESA,,Profeco_010101_arbol,data20220811
301,3058,CUADERNO FORMA FRANCESA,Profeco_010101_arbol,data20220811
302,# CUADERNO FORMA ITALIANA,,Profeco_010101_arbol,data20220811
303,3059,CUADERNO FORMA ITALIANA,Profeco_010101_arbol,data20220811
304,# CUADERNO PROFESIONAL,,Profeco_010101_arbol,data20220811
305,3060,CUADERNO PROFESIONAL,Profeco_010101_arbol,data20220811
306,# FOLDERS,,Profeco_010101_arbol,data20220811
307,3062,FOLDERS,Profeco_010101_arbol,data20220811
308,# HOJAS DE PAPEL,,Profeco_010101_arbol,data20220811
309,3064,HOJAS DE PAPEL,Profeco_010101_arbol,data20220811
310,# PLIEGOS DE PAPEL,,Profeco_010101_arbol,data20220811
311,3071,PLIEGOS DE PAPEL,Profeco_010101_arbol,data20220811
312,# LIBROS,,Profeco_010101_arbol,data20220811
313,# DICCIONARIO,,Profeco_010101_arbol,data20220811
314,3061,DICCIONARIO,Profeco_010101_arbol,data20220811
315,# UNIFORMES,,Profeco_010101_arbol,data20220811
316,# BLUSA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220811
317,3155,BLUSA ESCUELA OFICIAL,Profeco_010101_arbol,data20220811
318,# CAMISA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220811
319,3150,CAMISA ESCUELA OFICIAL,Profeco_010101_arbol,data20220811
320,# FALDA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220811
321,3157,FALDA ESCUELA OFICIAL,Profeco_010101_arbol,data20220811
322,# PANTALON ESCUELA OFICIAL,,Profeco_010101_arbol,data20220811
323,3152,PANTALON ESCUELA OFICIAL,Profeco_010101_arbol,data20220811
324,# PLAYERA BLANCA,,Profeco_010101_arbol,data20220811
325,3158,PLAYERA BLANCA,Profeco_010101_arbol,data20220811
326,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,Profeco_010101_arbol,data20220811
327,# ELECTRONICA,,Profeco_010101_arbol,data20220811
328,# AUDIO Y EQUIPOS DE SONIDO,,Profeco_010101_arbol,data20220811
329,1064,BARRA DE SONIDO,Profeco_010101_arbol,data20220811
330,1050,COMPONENTES DE AUDIO,Profeco_010101_arbol,data20220811
331,1052,RADIOGRABADORAS,Profeco_010101_arbol,data20220811
332,# CAMARAS,,Profeco_010101_arbol,data20220811
333,1061,CAMARAS DIGITALES,Profeco_010101_arbol,data20220811
334,# TV Y VIDEO,,Profeco_010101_arbol,data20220811
335,5003,CONSOLAS DE VIDEOJUEGOS,Profeco_010101_arbol,data20220811
336,1056,DVD / BLU RAY,Profeco_010101_arbol,data20220811
337,1063,PANTALLAS,Profeco_010101_arbol,data20220811
338,# HOGAR Y LINEA BLANCA,,Profeco_010101_arbol,data20220811
339,# COCINA,,Profeco_010101_arbol,data20220811
340,1080,OLLA DE PRESION EXPRESS,Profeco_010101_arbol,data20220811
341,# ELECTRODOMESTICOS,,Profeco_010101_arbol,data20220811
342,1021,BATIDORAS,Profeco_010101_arbol,data20220811
343,1033,CAFETERAS,Profeco_010101_arbol,data20220811
344,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,Profeco_010101_arbol,data20220811
345,1025,HORNO DE MICROONDAS,Profeco_010101_arbol,data20220811
346,1024,HORNO ELECTRICO,Profeco_010101_arbol,data20220811
347,1027,LICUADORAS,Profeco_010101_arbol,data20220811
348,1028,PLANCHAS,Profeco_010101_arbol,data20220811
349,1031,SANDWICHERAS,Profeco_010101_arbol,data20220811
350,# LINEA BLANCA,,Profeco_010101_arbol,data20220811
351,1020,ESTUFAS,Profeco_010101_arbol,data20220811
352,1026,LAVADORAS,Profeco_010101_arbol,data20220811
353,1029,REFRIGERADORES,Profeco_010101_arbol,data20220811
354,1034,SECADORAS,Profeco_010101_arbol,data20220811
355,# VENTILACION,,Profeco_010101_arbol,data20220811
356,1055,VENTILADORES,Profeco_010101_arbol,data20220811
357,# MEDICINAS,,Profeco_010101_arbol,data20220811
358,# MEDICINAS,,Profeco_010101_arbol,data20220811
359,# ESPECIALES,,Profeco_010101_arbol,data20220811
360,1794,AGUA OXIGENADA,Profeco_010101_arbol,data20220811
361,1447,ALCOHOL,Profeco_010101_arbol,data20220811
362,1795,ALGODÓN,Profeco_010101_arbol,data20220811
363,1792,COFIA,Profeco_010101_arbol,data20220811
364,2762,CUBRE BOCA,Profeco_010101_arbol,data20220811
365,1797,GASA,Profeco_010101_arbol,data20220811
366,1791,GUANTES DE LÁTEX,Profeco_010101_arbol,data20220811
367,1112,MICROBICIDA,Profeco_010101_arbol,data20220811
368,1793,NEBULIZADOR,Profeco_010101_arbol,data20220811
369,1790,TERMÓMETRO,Profeco_010101_arbol,data20220811
370,1798,VENDA ELÁSTICA,Profeco_010101_arbol,data20220811
371,1787,VENDITAS ADHESIVAS,Profeco_010101_arbol,data20220811
372,# MEDICINAS,,Profeco_010101_arbol,data20220811
373,1449,A.S.COR,Profeco_010101_arbol,data20220811
374,1634,ACIDO FOLICO,Profeco_010101_arbol,data20220811
375,1450,ACLIMAFEL,Profeco_010101_arbol,data20220811
376,1452,ADALAT OROS,Profeco_010101_arbol,data20220811
377,1600,ADEROGYL 15,Profeco_010101_arbol,data20220811
378,1453,AFUMIX,Profeco_010101_arbol,data20220811
379,1348,AFUNGIL,Profeco_010101_arbol,data20220811
380,1789,AGRIFEN,Profeco_010101_arbol,data20220811
381,1454,ALEVIAN DUO,Profeco_010101_arbol,data20220811
382,1123,ALKA-SELTZER,Profeco_010101_arbol,data20220811
383,1637,ALOPURINOL,Profeco_010101_arbol,data20220811
384,2306,ALTRULINE,Profeco_010101_arbol,data20220811
385,1638,AMANTADINA CLORFENAMINA PARACETAMOL,Profeco_010101_arbol,data20220811
386,1640,AMIKACINA,Profeco_010101_arbol,data20220811
387,1641,AMLODIPINO,Profeco_010101_arbol,data20220811
388,1359,AMOXICILINA,Profeco_010101_arbol,data20220811
389,1642,"AMOXICILINA, ACIDO CLAVULANICO",Profeco_010101_arbol,data20220811
390,1457,AMOXICLAV. BID,Profeco_010101_arbol,data20220811
391,1360,AMPICILINA,Profeco_010101_arbol,data20220811
392,1458,ANGELIQ A,Profeco_010101_arbol,data20220811
393,1203,ANTIFLU-DES,Profeco_010101_arbol,data20220811
394,1459,ANTIFLU-DES JR.,Profeco_010101_arbol,data20220811
395,1461,ARCOXIA,Profeco_010101_arbol,data20220811
396,1124,ARTRIDOL,Profeco_010101_arbol,data20220811
397,1125,ASPIRINA,Profeco_010101_arbol,data20220811
398,1394,ATACAND PLUS,Profeco_010101_arbol,data20220811
399,2301,ATIVAN,Profeco_010101_arbol,data20220811
400,1463,AUGMENTIN 12 H.,Profeco_010101_arbol,data20220811
401,1464,AVAMYS 2A,Profeco_010101_arbol,data20220811
402,1368,AVELOX 7D,Profeco_010101_arbol,data20220811
403,1643,AZITROMICINA,Profeco_010101_arbol,data20220811
404,1165,BACTRIM F,Profeco_010101_arbol,data20220811
405,1466,BEDOYECTA,Profeco_010101_arbol,data20220811
406,1167,BEDOYECTA-TRI,Profeco_010101_arbol,data20220811
407,1644,BENCILPENICILINA PROCAINICA,Profeco_010101_arbol,data20220811
408,1645,BETAMETASONA/ CLOTRIMAZOL/ GENTAMICINA,Profeco_010101_arbol,data20220811
409,1469,BREDELIN,Profeco_010101_arbol,data20220811
410,1647,BROMURO DE PINAVERIO,Profeco_010101_arbol,data20220811
411,1169,BUSCAPINA COMPOSITUM,Profeco_010101_arbol,data20220811
412,1648,BUTILHIOSCINA,Profeco_010101_arbol,data20220811
413,1649,BUTILHIOSCINA/ METAMIZOL SODICO,Profeco_010101_arbol,data20220811
414,1470,CAFIASPIRINA,Profeco_010101_arbol,data20220811
