,# codigo,descripcion,tipo_arbol,folder_id
59,0966,REFRESCO,Profeco_010101_arbol,data20220905
60,"# CARNE, POLLO Y PESCADO",,Profeco_010101_arbol,data20220905
61,# CARNE DE CERDO,,Profeco_010101_arbol,data20220905
62,0044,CABEZA DE CERDO,Profeco_010101_arbol,data20220905
63,0049,CARNE MOLIDA DE CERDO,Profeco_010101_arbol,data20220905
64,0041,CHULETA DE CERDO,Profeco_010101_arbol,data20220905
65,0045,ESPINAZO DE CERDO,Profeco_010101_arbol,data20220905
66,0043,LOMO DE CERDO,Profeco_010101_arbol,data20220905
67,0046,MANITAS DE CERDO,Profeco_010101_arbol,data20220905
68,0042,MILANESA DE CERDO,Profeco_010101_arbol,data20220905
69,0047,PIERNA DE CERDO ENTERA/PERNIL,Profeco_010101_arbol,data20220905
70,# CARNE DE POLLO Y PAVO,,Profeco_010101_arbol,data20220905
71,0032,PECHUGA DE POLLO,Profeco_010101_arbol,data20220905
72,0033,PIERNA DE POLLO,Profeco_010101_arbol,data20220905
73,0031,POLLO ENTERO,Profeco_010101_arbol,data20220905
74,# CARNE DE RES,,Profeco_010101_arbol,data20220905
75,0069,BISTEC DE DIEZMILLO DE RES,Profeco_010101_arbol,data20220905
76,0071,BISTEC DE RES. CORTE DELGADO,Profeco_010101_arbol,data20220905
77,0070,BISTEC DEL 0,Profeco_010101_arbol,data20220905
78,0072,BISTEC RANCHERO,Profeco_010101_arbol,data20220905
79,0059,CARNE MOLIDA DE RES,Profeco_010101_arbol,data20220905
80,0052,CARNE PARA ASAR DE RES,Profeco_010101_arbol,data20220905
81,0061,CHULETA DE RES/CHULETA COSTILLA/CHULETON,Profeco_010101_arbol,data20220905
82,0060,FALDA DE RES,Profeco_010101_arbol,data20220905
83,0053,FILETE DE RES,Profeco_010101_arbol,data20220905
84,0064,HIGADO DE RES,Profeco_010101_arbol,data20220905
85,0077,MILANESA DE RES,Profeco_010101_arbol,data20220905
86,0066,PANZA O MENUDO DE RES,Profeco_010101_arbol,data20220905
87,0063,RETAZO C/HUESO DE RES,Profeco_010101_arbol,data20220905
88,# PESCADOS Y MARISCOS FRESCO Y CONGELADO,,Profeco_010101_arbol,data20220905
89,0120,ALMEJA,Profeco_010101_arbol,data20220905
90,0131,BAGRE,Profeco_010101_arbol,data20220905
91,0094,BANDERA,Profeco_010101_arbol,data20220905
92,0174,BARRITA DE SURIMI,Profeco_010101_arbol,data20220905
93,0134,BASA,Profeco_010101_arbol,data20220905
94,0122,CALAMAR,Profeco_010101_arbol,data20220905
95,0124,CAMARON,Profeco_010101_arbol,data20220905
96,0096,CARPA,Profeco_010101_arbol,data20220905
97,0108,CAZON,Profeco_010101_arbol,data20220905
98,0139,CURVINA,Profeco_010101_arbol,data20220905
99,0090,HUACHINANGO,Profeco_010101_arbol,data20220905
100,0125,JAIBA,Profeco_010101_arbol,data20220905
101,0098,JUREL,Profeco_010101_arbol,data20220905
102,0100,LISA,Profeco_010101_arbol,data20220905
103,0093,MOJARRA,Profeco_010101_arbol,data20220905
104,0129,PULPO,Profeco_010101_arbol,data20220905
105,0091,ROBALO,Profeco_010101_arbol,data20220905
106,6290,SALMON,Profeco_010101_arbol,data20220905
107,0112,SIERRA,Profeco_010101_arbol,data20220905
108,0118,TILAPIA,Profeco_010101_arbol,data20220905
109,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220905
110,# FRUTAS Y VERDURAS FRESCAS,,Profeco_010101_arbol,data20220905
111,0850,ACELGA,Profeco_010101_arbol,data20220905
112,0800,AGUACATE,Profeco_010101_arbol,data20220905
113,0851,AJO,Profeco_010101_arbol,data20220905
114,0853,APIO,Profeco_010101_arbol,data20220905
115,0854,BETABEL,Profeco_010101_arbol,data20220905
116,0855,BROCOLI,Profeco_010101_arbol,data20220905
117,0856,CALABAZA,Profeco_010101_arbol,data20220905
118,0857,CEBOLLA,Profeco_010101_arbol,data20220905
119,0858,CHAYOTE,Profeco_010101_arbol,data20220905
120,0859,CHICHAROS,Profeco_010101_arbol,data20220905
121,0860,CHILE FRESCO,Profeco_010101_arbol,data20220905
122,0868,CILANTRO,Profeco_010101_arbol,data20220905
123,0802,CIRUELA,Profeco_010101_arbol,data20220905
124,0861,COL,Profeco_010101_arbol,data20220905
125,0862,COLIFLOR,Profeco_010101_arbol,data20220905
126,0824,DURAZNO,Profeco_010101_arbol,data20220905
127,0863,EJOTE,Profeco_010101_arbol,data20220905
128,0864,ELOTE,Profeco_010101_arbol,data20220905
129,0866,ESPINACAS,Profeco_010101_arbol,data20220905
130,0803,FRESA,Profeco_010101_arbol,data20220905
131,0823,GRANADA,Profeco_010101_arbol,data20220905
132,0804,GUAYABA,Profeco_010101_arbol,data20220905
133,0867,HONGOS CHAMPIÑONES,Profeco_010101_arbol,data20220905
134,9015,JAMAICA,Profeco_010101_arbol,data20220905
135,9017,JICAMA,Profeco_010101_arbol,data20220905
136,0869,JITOMATE,Profeco_010101_arbol,data20220905
137,0826,KIWI,Profeco_010101_arbol,data20220905
138,0870,LECHUGA,Profeco_010101_arbol,data20220905
139,9018,LIMA,Profeco_010101_arbol,data20220905
140,0806,LIMON,Profeco_010101_arbol,data20220905
141,0807,MAMEY,Profeco_010101_arbol,data20220905
142,0808,MANDARINA,Profeco_010101_arbol,data20220905
143,0809,MANGO,Profeco_010101_arbol,data20220905
144,0810,MANZANA,Profeco_010101_arbol,data20220905
145,0811,MELON,Profeco_010101_arbol,data20220905
146,0871,NOPAL,Profeco_010101_arbol,data20220905
147,0872,PAPA,Profeco_010101_arbol,data20220905
148,0813,PAPAYA,Profeco_010101_arbol,data20220905
149,0873,PEPINO,Profeco_010101_arbol,data20220905
150,0814,PERA,Profeco_010101_arbol,data20220905
151,0827,PERON,Profeco_010101_arbol,data20220905
152,0874,PIMIENTO,Profeco_010101_arbol,data20220905
153,0816,PLATANO,Profeco_010101_arbol,data20220905
154,0875,RABANO,Profeco_010101_arbol,data20220905
155,0817,SANDIA,Profeco_010101_arbol,data20220905
156,9028,TAMARINDO,Profeco_010101_arbol,data20220905
157,0877,TOMATE,Profeco_010101_arbol,data20220905
158,0820,TORONJA,Profeco_010101_arbol,data20220905
159,0821,TUNA,Profeco_010101_arbol,data20220905
160,0822,UVA,Profeco_010101_arbol,data20220905
161,0879,ZANAHORIA,Profeco_010101_arbol,data20220905
162,"# HARINAS, CEREALES, TORTILLAS Y HUEVO",,Profeco_010101_arbol,data20220905
163,# CEREALES PREPARADOS,,Profeco_010101_arbol,data20220905
164,0025,CHOCO KRISPIS,Profeco_010101_arbol,data20220905
165,0024,CORN FLAKES,Profeco_010101_arbol,data20220905
166,0026,ZUCARITAS,Profeco_010101_arbol,data20220905
167,# HUEVO,,Profeco_010101_arbol,data20220905
168,0165,HUEVO,Profeco_010101_arbol,data20220905
169,# PAN Y DERIVADOS DEL TRIGO,,Profeco_010101_arbol,data20220905
170,0207,BARRAS DE AVENA,Profeco_010101_arbol,data20220905
171,0208,BARRAS DE CEREAL,Profeco_010101_arbol,data20220905
172,0022,HARINA DE ARROZ,Profeco_010101_arbol,data20220905
173,0011,HARINA DE TRIGO,Profeco_010101_arbol,data20220905
174,0012,HARINA HOT CAKES,Profeco_010101_arbol,data20220905
175,0005,PAN BLANCO BOLILLO,Profeco_010101_arbol,data20220905
176,0006,PAN DE CAJA,Profeco_010101_arbol,data20220905
177,0201,PAN DULCE BISQUET,Profeco_010101_arbol,data20220905
178,0202,PAN DULCE CONCHA,Profeco_010101_arbol,data20220905
179,0203,PAN DULCE CUERNO,Profeco_010101_arbol,data20220905
180,0204,PAN DULCE DONA,Profeco_010101_arbol,data20220905
181,0008,PASTELILLOS Y PAN DULCE EMPAQUETADO,Profeco_010101_arbol,data20220905
182,0004,TORTILLA DE HARINA DE TRIGO,Profeco_010101_arbol,data20220905
183,# TORTILLAS Y DERIVADOS DEL MAIZ,,Profeco_010101_arbol,data20220905
184,0001,HARINA DE MAIZ,Profeco_010101_arbol,data20220905
185,0002,TORTILLA DE MAIZ,Profeco_010101_arbol,data20220905
186,"# LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",,Profeco_010101_arbol,data20220905
187,# LACTEOS,,Profeco_010101_arbol,data20220905
188,0145,CREMA,Profeco_010101_arbol,data20220905
189,0146,CREMA BATIDA,Profeco_010101_arbol,data20220905
190,0162,FORMULA LACTEA,Profeco_010101_arbol,data20220905
191,0143,LECHE CONDENSADA,Profeco_010101_arbol,data20220905
192,0141,LECHE EN POLVO,Profeco_010101_arbol,data20220905
193,0144,LECHE PASTEURIZADA,Profeco_010101_arbol,data20220905
194,0161,LECHE ULTRAPASTEURIZADA,Profeco_010101_arbol,data20220905
195,0164,PRODUCTO LACTEO,Profeco_010101_arbol,data20220905
196,0148,QUESO CHIHUAHUA,Profeco_010101_arbol,data20220905
197,0149,QUESO MANCHEGO,Profeco_010101_arbol,data20220905
198,0150,QUESO OAXACA,Profeco_010101_arbol,data20220905
199,0153,QUESO PANELA,Profeco_010101_arbol,data20220905
200,0160,YOGHURT,Profeco_010101_arbol,data20220905
201,# PRODUCTOS EN REFRIGERACION,,Profeco_010101_arbol,data20220905
202,0929,COMBINADO PRIMAVERA,Profeco_010101_arbol,data20220905
203,0928,FLORETES DE BROCOLI,Profeco_010101_arbol,data20220905
204,0919,GRANOS DE ELOTE,Profeco_010101_arbol,data20220905
205,0920,GUARNICION DE VERDURAS,Profeco_010101_arbol,data20220905
206,0050,HELADO,Profeco_010101_arbol,data20220905
207,0003,MAIZ POZOLERO,Profeco_010101_arbol,data20220905
208,0922,MEZCLA CALIFORNIA,Profeco_010101_arbol,data20220905
209,0923,MEZCLA CAMPESINA,Profeco_010101_arbol,data20220905
210,# SALCHICHONERIA,,Profeco_010101_arbol,data20220905
211,0082,CHORIZO,Profeco_010101_arbol,data20220905
212,0080,JAMON,Profeco_010101_arbol,data20220905
213,0086,LONGANIZA,Profeco_010101_arbol,data20220905
214,0084,MORTADELA,Profeco_010101_arbol,data20220905
215,0087,PASTEL PIMIENTO,Profeco_010101_arbol,data20220905
216,0085,QUESO DE PUERCO,Profeco_010101_arbol,data20220905
217,0083,SALCHICHA,Profeco_010101_arbol,data20220905
218,0081,TOCINO AHUMADO,Profeco_010101_arbol,data20220905
219,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220905
220,# POLLO ROSTIZADO,,Profeco_010101_arbol,data20220905
221,0205,POLLO ROSTIZADO TRADICIONAL,Profeco_010101_arbol,data20220905
222,"# SEMILLAS, LEGUMINOSAS, CHILES Y ESPECIES",,Profeco_010101_arbol,data20220905
223,"# ESPECIES, CHILES Y CAMARONES SECOS",,Profeco_010101_arbol,data20220905
224,9007,CANELA,Profeco_010101_arbol,data20220905
225,0132,CHARAL,Profeco_010101_arbol,data20220905
226,0900,CHILE SECO,Profeco_010101_arbol,data20220905
227,0999,VAINILLA,Profeco_010101_arbol,data20220905
228,# SEMILLAS Y LEGUMINOSAS,,Profeco_010101_arbol,data20220905
229,0020,ARROZ,Profeco_010101_arbol,data20220905
230,0901,FRIJOL,Profeco_010101_arbol,data20220905
231,0902,GARBANZA,Profeco_010101_arbol,data20220905
232,0904,LENTEJA,Profeco_010101_arbol,data20220905
233,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220905
234,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220905
235,# ARTICULOS DE HIGIENE PERSONAL,,Profeco_010101_arbol,data20220905
236,2760,ACONDICIONADOR Y ENJUAGUE,Profeco_010101_arbol,data20220905
237,2767,CEPILLO DENTAL,Profeco_010101_arbol,data20220905
238,2750,CREMA DENTAL,Profeco_010101_arbol,data20220905
239,2751,CREMA LIQUIDA,Profeco_010101_arbol,data20220905
240,2752,CREMA SOLIDA,Profeco_010101_arbol,data20220905
241,2753,DESODORANTE,Profeco_010101_arbol,data20220905
242,2774,ESPUMA DE AFEITAR,Profeco_010101_arbol,data20220905
243,2754,JABON DE TOCADOR,Profeco_010101_arbol,data20220905
244,2766,PANTIPROTECTOR,Profeco_010101_arbol,data20220905
245,2801,PAÑALES DESECHABLES,Profeco_010101_arbol,data20220905
246,2800,PAPEL HIGIENICO,Profeco_010101_arbol,data20220905
247,2770,PRODUCTO PARA DEPILACION,Profeco_010101_arbol,data20220905
248,2756,RASTRILLOS DESECHABLES,Profeco_010101_arbol,data20220905
249,2757,REPUESTOS DE NAVAJAS,Profeco_010101_arbol,data20220905
250,2771,ROPA INTERIOR DESECHABLE,Profeco_010101_arbol,data20220905
251,2758,SHAMPOO,Profeco_010101_arbol,data20220905
252,2761,SHAMPOO PARA BEBES Y NIÑOS,Profeco_010101_arbol,data20220905
253,2765,TALCO,Profeco_010101_arbol,data20220905
254,2807,TAMPONES,Profeco_010101_arbol,data20220905
255,2759,TINTE PARA EL CABELLO,Profeco_010101_arbol,data20220905
256,2803,TOALLA FEMENINA,Profeco_010101_arbol,data20220905
257,2804,TOALLITA HUMEDA LIMPIADORA,Profeco_010101_arbol,data20220905
258,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220905
259,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220905
260,# ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,,Profeco_010101_arbol,data20220905
261,1100,BLANQUEADOR,Profeco_010101_arbol,data20220905
262,1101,DETERGENTE P/ROPA,Profeco_010101_arbol,data20220905
263,1102,DETERGENTE P/TRASTES,Profeco_010101_arbol,data20220905
264,1108,DETERGENTE PARA ROPA Y TRASTES,Profeco_010101_arbol,data20220905
265,1109,FIBRA,Profeco_010101_arbol,data20220905
266,1104,INSECTICIDA AEROSOL,Profeco_010101_arbol,data20220905
267,1103,JABON LIMPIADOR,Profeco_010101_arbol,data20220905
268,1105,LIMPIADOR LIQUIDO P/PISO,Profeco_010101_arbol,data20220905
269,1071,PILAS ELECTRICAS,Profeco_010101_arbol,data20220905
270,1106,SUAVIZANTE P/ROPA,Profeco_010101_arbol,data20220905
271,2805,TOALLA DE PAPEL,Profeco_010101_arbol,data20220905
272,1111,TOALLITAS DESINFECTANTES,Profeco_010101_arbol,data20220905
273,# ARTICULOS ESCOLARES,,Profeco_010101_arbol,data20220905
274,# UNIFORMES,,Profeco_010101_arbol,data20220905
275,# FALDA ESCUELA OFICIAL,,Profeco_010101_arbol,data20220905
276,3157,FALDA ESCUELA OFICIAL,Profeco_010101_arbol,data20220905
277,"# ELECTRONICA, HOGAR Y LINEA BLANCA",,Profeco_010101_arbol,data20220905
278,# ELECTRONICA,,Profeco_010101_arbol,data20220905
279,# AUDIO Y EQUIPOS DE SONIDO,,Profeco_010101_arbol,data20220905
280,1064,BARRA DE SONIDO,Profeco_010101_arbol,data20220905
281,1050,COMPONENTES DE AUDIO,Profeco_010101_arbol,data20220905
282,# CAMARAS,,Profeco_010101_arbol,data20220905
283,1061,CAMARAS DIGITALES,Profeco_010101_arbol,data20220905
284,# TV Y VIDEO,,Profeco_010101_arbol,data20220905
285,5003,CONSOLAS DE VIDEOJUEGOS,Profeco_010101_arbol,data20220905
286,1056,DVD / BLU RAY,Profeco_010101_arbol,data20220905
287,1063,PANTALLAS,Profeco_010101_arbol,data20220905
288,1065,REPRODUCTORES STREAMING,Profeco_010101_arbol,data20220905
289,# HOGAR Y LINEA BLANCA,,Profeco_010101_arbol,data20220905
290,# COCINA,,Profeco_010101_arbol,data20220905
291,1080,OLLA DE PRESION EXPRESS,Profeco_010101_arbol,data20220905
292,# ELECTRODOMESTICOS,,Profeco_010101_arbol,data20220905
293,1021,BATIDORAS,Profeco_010101_arbol,data20220905
294,1033,CAFETERAS,Profeco_010101_arbol,data20220905
295,1023,EXTRACTORES DE JUGOS Y EXPRIMIDORES,Profeco_010101_arbol,data20220905
296,1025,HORNO DE MICROONDAS,Profeco_010101_arbol,data20220905
297,1024,HORNO ELECTRICO,Profeco_010101_arbol,data20220905
298,1027,LICUADORAS,Profeco_010101_arbol,data20220905
299,1028,PLANCHAS,Profeco_010101_arbol,data20220905
300,1031,SANDWICHERAS,Profeco_010101_arbol,data20220905
301,# LINEA BLANCA,,Profeco_010101_arbol,data20220905
302,1020,ESTUFAS,Profeco_010101_arbol,data20220905
303,1026,LAVADORAS,Profeco_010101_arbol,data20220905
304,1029,REFRIGERADORES,Profeco_010101_arbol,data20220905
305,1034,SECADORAS,Profeco_010101_arbol,data20220905
306,# VENTILACION,,Profeco_010101_arbol,data20220905
307,1055,VENTILADORES,Profeco_010101_arbol,data20220905
308,# MEDICINAS,,Profeco_010101_arbol,data20220905
309,# MEDICINAS,,Profeco_010101_arbol,data20220905
310,# ESPECIALES,,Profeco_010101_arbol,data20220905
311,1794,AGUA OXIGENADA,Profeco_010101_arbol,data20220905
312,1447,ALCOHOL,Profeco_010101_arbol,data20220905
313,1795,ALGODÓN,Profeco_010101_arbol,data20220905
314,1792,COFIA,Profeco_010101_arbol,data20220905
315,2762,CUBRE BOCA,Profeco_010101_arbol,data20220905
316,1797,GASA,Profeco_010101_arbol,data20220905
317,1791,GUANTES DE LÁTEX,Profeco_010101_arbol,data20220905
318,1112,MICROBICIDA,Profeco_010101_arbol,data20220905
319,1793,NEBULIZADOR,Profeco_010101_arbol,data20220905
320,1790,TERMÓMETRO,Profeco_010101_arbol,data20220905
321,1798,VENDA ELÁSTICA,Profeco_010101_arbol,data20220905
322,1787,VENDITAS ADHESIVAS,Profeco_010101_arbol,data20220905
323,# MEDICINAS,,Profeco_010101_arbol,data20220905
324,1449,A.S.COR,Profeco_010101_arbol,data20220905
325,1634,ACIDO FOLICO,Profeco_010101_arbol,data20220905
326,1450,ACLIMAFEL,Profeco_010101_arbol,data20220905
327,1452,ADALAT OROS,Profeco_010101_arbol,data20220905
328,1600,ADEROGYL 15,Profeco_010101_arbol,data20220905
329,1453,AFUMIX,Profeco_010101_arbol,data20220905
330,1348,AFUNGIL,Profeco_010101_arbol,data20220905
331,1789,AGRIFEN,Profeco_010101_arbol,data20220905
332,1454,ALEVIAN DUO,Profeco_010101_arbol,data20220905
333,1123,ALKA-SELTZER,Profeco_010101_arbol,data20220905
334,1637,ALOPURINOL,Profeco_010101_arbol,data20220905
335,2306,ALTRULINE,Profeco_010101_arbol,data20220905
336,1638,AMANTADINA CLORFENAMINA PARACETAMOL,Profeco_010101_arbol,data20220905
337,1640,AMIKACINA,Profeco_010101_arbol,data20220905
338,1641,AMLODIPINO,Profeco_010101_arbol,data20220905
339,1359,AMOXICILINA,Profeco_010101_arbol,data20220905
340,1642,"AMOXICILINA, ACIDO CLAVULANICO",Profeco_010101_arbol,data20220905
341,1457,AMOXICLAV. BID,Profeco_010101_arbol,data20220905
342,1360,AMPICILINA,Profeco_010101_arbol,data20220905
343,1458,ANGELIQ A,Profeco_010101_arbol,data20220905
344,1203,ANTIFLU-DES,Profeco_010101_arbol,data20220905
345,1459,ANTIFLU-DES JR.,Profeco_010101_arbol,data20220905
346,1461,ARCOXIA,Profeco_010101_arbol,data20220905
347,1124,ARTRIDOL,Profeco_010101_arbol,data20220905
348,1125,ASPIRINA,Profeco_010101_arbol,data20220905
349,1394,ATACAND PLUS,Profeco_010101_arbol,data20220905
350,2301,ATIVAN,Profeco_010101_arbol,data20220905
351,1463,AUGMENTIN 12 H.,Profeco_010101_arbol,data20220905
352,1464,AVAMYS 2A,Profeco_010101_arbol,data20220905
353,1368,AVELOX 7D,Profeco_010101_arbol,data20220905
354,1643,AZITROMICINA,Profeco_010101_arbol,data20220905
355,1165,BACTRIM F,Profeco_010101_arbol,data20220905
356,1466,BEDOYECTA,Profeco_010101_arbol,data20220905
357,1167,BEDOYECTA-TRI,Profeco_010101_arbol,data20220905
358,1644,BENCILPENICILINA PROCAINICA,Profeco_010101_arbol,data20220905
359,1645,BETAMETASONA/ CLOTRIMAZOL/ GENTAMICINA,Profeco_010101_arbol,data20220905
360,1469,BREDELIN,Profeco_010101_arbol,data20220905
361,1647,BROMURO DE PINAVERIO,Profeco_010101_arbol,data20220905
362,1169,BUSCAPINA COMPOSITUM,Profeco_010101_arbol,data20220905
363,1648,BUTILHIOSCINA,Profeco_010101_arbol,data20220905
364,1649,BUTILHIOSCINA/ METAMIZOL SODICO,Profeco_010101_arbol,data20220905
365,1470,CAFIASPIRINA,Profeco_010101_arbol,data20220905
366,1951,CANESTEN V,Profeco_010101_arbol,data20220905
367,1383,CEFALEXINA,Profeco_010101_arbol,data20220905
368,1474,CEFAXONA I.M.,Profeco_010101_arbol,data20220905
369,1435,CEFTREX IM,Profeco_010101_arbol,data20220905
370,1653,CEFTRIAXONA,Profeco_010101_arbol,data20220905
371,1475,CEFURACET,Profeco_010101_arbol,data20220905
372,1654,CEFUROXIMA,Profeco_010101_arbol,data20220905
373,1369,CELEBREX,Profeco_010101_arbol,data20220905
374,1476,CELESTAMINE-NS,Profeco_010101_arbol,data20220905
375,1173,CELESTONE SOLUSPAN,Profeco_010101_arbol,data20220905
376,1655,CETIRIZINA,Profeco_010101_arbol,data20220905
377,1477,CIALIS,Profeco_010101_arbol,data20220905
378,1178,CIPROFLOX,Profeco_010101_arbol,data20220905
379,1656,CLARITROMICINA,Profeco_010101_arbol,data20220905
380,1479,CLENDIX,Profeco_010101_arbol,data20220905
381,1480,CLORAMFENI OFTENO,Profeco_010101_arbol,data20220905
382,1659,CLORFENAMINA COMPUESTA,Profeco_010101_arbol,data20220905
383,1481,CO-DIOVAN,Profeco_010101_arbol,data20220905
384,1482,COMBIVENT,Profeco_010101_arbol,data20220905
385,1483,COMBIVENT. RESPIMAT,Profeco_010101_arbol,data20220905
386,1484,CONTROLIP,Profeco_010101_arbol,data20220905
387,1486,CRESTOR,Profeco_010101_arbol,data20220905
388,1488,CYMBALTA,Profeco_010101_arbol,data20220905
389,1490,DAFLON,Profeco_010101_arbol,data20220905
390,1491,DAFLON 500 M.,Profeco_010101_arbol,data20220905
391,1183,DALACIN C,Profeco_010101_arbol,data20220905
392,1493,DAXON,Profeco_010101_arbol,data20220905
393,1215,DESENFRIOL-D,Profeco_010101_arbol,data20220905
394,1376,DEXABION,Profeco_010101_arbol,data20220905
395,1496,DIABION,Profeco_010101_arbol,data20220905
396,1497,DIANE,Profeco_010101_arbol,data20220905
397,1385,DICLOXACILINA,Profeco_010101_arbol,data20220905
398,1498,DIMEGAN-D,Profeco_010101_arbol,data20220905
399,1499,DIOVAN,Profeco_010101_arbol,data20220905
400,1189,DIPROSPAN,Profeco_010101_arbol,data20220905
401,1191,DOLAC,Profeco_010101_arbol,data20220905
402,1511,DOLOCARTIGEN,Profeco_010101_arbol,data20220905
403,1512,DOLO-NEUROBION,Profeco_010101_arbol,data20220905
404,2102,DOLO-NEUROBION FORTE,Profeco_010101_arbol,data20220905
405,1514,EFEXOR XR,Profeco_010101_arbol,data20220905
406,1515,ELATEC,Profeco_010101_arbol,data20220905
407,1666,ELECTROLITOS ORALES,Profeco_010101_arbol,data20220905
408,1436,ELEQUINE,Profeco_010101_arbol,data20220905
409,1517,ENTEROGERMINA,Profeco_010101_arbol,data20220905
410,1518,ESPAVEN PEDIATRICO,Profeco_010101_arbol,data20220905
411,1519,EUTIROX 100,Profeco_010101_arbol,data20220905
412,1520,EVRA,Profeco_010101_arbol,data20220905
413,1521,EXFORGE,Profeco_010101_arbol,data20220905
414,1522,FABROVEN,Profeco_010101_arbol,data20220905
415,1131,FEBRAX,Profeco_010101_arbol,data20220905
416,1523,FERRANINA FOL,Profeco_010101_arbol,data20220905
417,1667,FINASTERIDA,Profeco_010101_arbol,data20220905
418,1133,FLANAX,Profeco_010101_arbol,data20220905
